 Linear2 Linear1 Linear0
10 "[0.7881, 0.7866, 0.7323, 0.8447, 0.8168, 0.8093, 0.808, 0.8478, 0.8303, 0.8391, 0.82, 0.7817, 0.8195, 0.8508, 0.8236, 0.8212, 0.834, 0.8515, 0.8429, 0.7828]" "[0.6365, 0.6224, 0.6264, 0.6213, 0.6299, 0.624, 0.6404, 0.6037, 0.6656, 0.6272, 0.6356, 0.6348, 0.6426, 0.6268, 0.5868, 0.6116, 0.6356, 0.6174, 0.6303, 0.6392]" "[0.4533, 0.4749, 0.4684, 0.478, 0.4787, 0.4546, 0.473, 0.4598, 0.4647, 0.4627, 0.4544, 0.4737, 0.4734, 0.4624, 0.4768, 0.4738, 0.4736, 0.4461, 0.4514, 0.4659]"
20 "[0.8617, 0.8594, 0.8597, 0.8482, 0.8574, 0.8253, 0.8566, 0.851, 0.8751, 0.8334, 0.8349, 0.8717, 0.8634, 0.8542, 0.8675, 0.8745, 0.8751, 0.8619, 0.8691, 0.8605]" "[0.7106, 0.6816, 0.6978, 0.689, 0.69, 0.7066, 0.694, 0.6964, 0.6737, 0.6937, 0.6999, 0.6769, 0.6948, 0.6887, 0.6826, 0.6952, 0.7164, 0.6831, 0.6905, 0.654]" "[0.5291, 0.5331, 0.5469, 0.555, 0.4962, 0.5429, 0.5429, 0.5449, 0.551, 0.5538, 0.5527, 0.5419, 0.5338, 0.5225, 0.5455, 0.5553, 0.5236, 0.5513, 0.5493, 0.5733]"
40 "[0.9271, 0.924, 0.9203, 0.9173, 0.9271, 0.9212, 0.9259, 0.9245, 0.9229, 0.9298, 0.9209, 0.9214, 0.9133, 0.9248, 0.9234, 0.9178, 0.9236, 0.8925, 0.9252, 0.9197]" "[0.8097, 0.8079, 0.8095, 0.8051, 0.8058, 0.7947, 0.7951, 0.8061, 0.7688, 0.7971, 0.7904, 0.8101, 0.7964, 0.7907, 0.7968, 0.7944, 0.815, 0.8109, 0.8035, 0.7705]" "[0.6464, 0.6736, 0.6365, 0.6427, 0.6794, 0.6773, 0.6565, 0.6564, 0.6726, 0.6374, 0.6752, 0.6379, 0.6398, 0.6719, 0.6703, 0.6686, 0.6596, 0.6569, 0.6699, 0.6746]"
80 "[0.9363, 0.9387, 0.934, 0.9358, 0.9386, 0.9392, 0.9347, 0.9364, 0.9351, 0.9365, 0.9372, 0.9381, 0.9365, 0.9406, 0.9362, 0.939, 0.9412, 0.9389, 0.9393, 0.938]" "[0.872, 0.8713, 0.858, 0.8649, 0.8699, 0.8769, 0.8732, 0.8644, 0.8607, 0.8711, 0.8743, 0.8618, 0.8728, 0.8749, 0.8727, 0.8753, 0.8781, 0.8775, 0.877, 0.8723]" "[0.7266, 0.7093, 0.7226, 0.7327, 0.7127, 0.7184, 0.7188, 0.7355, 0.7261, 0.7268, 0.7354, 0.7313, 0.7282, 0.7241, 0.7245, 0.7347, 0.7146, 0.7302, 0.7189, 0.7255]"
160 "[0.9449, 0.9448, 0.9422, 0.9456, 0.9459, 0.9452, 0.9442, 0.9428, 0.9443, 0.947, 0.9421, 0.9447, 0.9446, 0.9402, 0.9477, 0.9457, 0.9438, 0.9445, 0.9438, 0.9477]" "[0.9107, 0.9091, 0.9105, 0.9085, 0.9109, 0.9115, 0.9114, 0.9076, 0.9093, 0.9094, 0.9124, 0.9109, 0.9132, 0.9103, 0.9094, 0.9117, 0.9091, 0.9134, 0.9111, 0.9124]" "[0.821, 0.8272, 0.8274, 0.8236, 0.8275, 0.8273, 0.8185, 0.8197, 0.8252, 0.8224, 0.8233, 0.8263, 0.826, 0.8197, 0.8267, 0.8215, 0.8244, 0.8184, 0.8233, 0.8171]"
320 "[0.9477, 0.9471, 0.9458, 0.9491, 0.9477, 0.9468, 0.9476, 0.9463, 0.9443, 0.9505, 0.95, 0.9498, 0.9468, 0.9477, 0.9483, 0.947, 0.9494, 0.9479, 0.9477, 0.9471]" "[0.9229, 0.9249, 0.9225, 0.9231, 0.9213, 0.9218, 0.9213, 0.9217, 0.9237, 0.9186, 0.9208, 0.9227, 0.9204, 0.9222, 0.9221, 0.9224, 0.9235, 0.9215, 0.922, 0.9267]" "[0.8684, 0.8694, 0.8715, 0.8702, 0.8729, 0.8648, 0.8688, 0.8669, 0.8644, 0.8645, 0.8648, 0.8578, 0.8731, 0.871, 0.8704, 0.8641, 0.8685, 0.8725, 0.8694, 0.8641]"
640 "[0.9506, 0.949, 0.9512, 0.9508, 0.9501, 0.9482, 0.9506, 0.9518, 0.948, 0.9458, 0.9495, 0.9502, 0.9485, 0.9513, 0.9506, 0.9485, 0.9503, 0.9504, 0.9488, 0.9496]" "[0.9313, 0.9309, 0.9268, 0.9321, 0.9307, 0.9307, 0.9291, 0.9283, 0.9314, 0.9328, 0.9295, 0.9308, 0.932, 0.9321, 0.9293, 0.9305, 0.9344, 0.9291, 0.9292, 0.9343]" "[0.8952, 0.8938, 0.8994, 0.9017, 0.899, 0.9016, 0.8896, 0.902, 0.8972, 0.8977, 0.8973, 0.901, 0.8994, 0.8989, 0.8985, 0.8967, 0.8931, 0.8988, 0.9008, 0.8979]"
1280 "[0.9531, 0.9528, 0.9529, 0.9528, 0.9528, 0.9525, 0.9525, 0.9525, 0.9526, 0.9518, 0.952, 0.9528, 0.9529, 0.9523, 0.9524, 0.9526, 0.9493, 0.9523, 0.9529, 0.9538]" "[0.9397, 0.9408, 0.94, 0.9405, 0.9403, 0.9406, 0.9411, 0.9394, 0.9407, 0.9405, 0.9399, 0.9392, 0.9403, 0.9416, 0.9413, 0.9402, 0.9398, 0.9401, 0.9389, 0.9386]" "[0.9151, 0.912, 0.9157, 0.9137, 0.9167, 0.9141, 0.9165, 0.9105, 0.9132, 0.9131, 0.9146, 0.9145, 0.9145, 0.9166, 0.9135, 0.9131, 0.9141, 0.911, 0.9146, 0.9132]"
2560 "[0.9558, 0.9549, 0.9557, 0.955, 0.9546, 0.9548, 0.9552, 0.9552, 0.9548, 0.9551, 0.9551, 0.9539, 0.9544, 0.9545, 0.955, 0.9544, 0.954, 0.9546, 0.9544, 0.9546]" "[0.9452, 0.9454, 0.9414, 0.9436, 0.9435, 0.9459, 0.9447, 0.946, 0.9462, 0.9434, 0.9456, 0.9447, 0.9457, 0.9462, 0.9451, 0.9457, 0.9453, 0.9463, 0.9423, 0.945]" "[0.9308, 0.931, 0.9304, 0.9292, 0.9297, 0.929, 0.9304, 0.9303, 0.93, 0.931, 0.9312, 0.9316, 0.9308, 0.9304, 0.9306, 0.9313, 0.9314, 0.9313, 0.9292, 0.9257]"
5120 "[0.9546, 0.955, 0.9546, 0.9549, 0.9551, 0.9544, 0.956, 0.9551, 0.956, 0.9556, 0.955, 0.9549, 0.9554, 0.955, 0.9553, 0.9552, 0.9559, 0.9552, 0.9555, 0.9554]" "[0.9478, 0.9487, 0.9489, 0.9486, 0.9489, 0.9467, 0.9484, 0.9492, 0.9473, 0.9483, 0.9498, 0.9483, 0.9487, 0.948, 0.9484, 0.948, 0.9479, 0.9488, 0.9491, 0.948]" "[0.9365, 0.9378, 0.9364, 0.9384, 0.9408, 0.9406, 0.938, 0.9386, 0.9401, 0.941, 0.9389, 0.9372, 0.939, 0.9362, 0.9359, 0.9404, 0.9358, 0.9403, 0.9376, 0.9376]"
