 Linear2 Linear1 Linear0
10 "[0.954, 0.9562, 0.9514, 0.9548, 0.9566, 0.9585, 0.9523, 0.9554, 0.9526, 0.9524, 0.9518, 0.957, 0.9543, 0.9579, 0.9546, 0.9542, 0.948, 0.9571, 0.9566, 0.9549]" "[0.6129, 0.6228, 0.6122, 0.6216, 0.6208, 0.6186, 0.6188, 0.6187, 0.6173, 0.6105, 0.6281, 0.6285, 0.6242, 0.6192, 0.6001, 0.6262, 0.6253, 0.6183, 0.6245, 0.6312]" "[0.6207, 0.6238, 0.631, 0.6341, 0.6206, 0.6207, 0.627, 0.6079, 0.6223, 0.628, 0.6336, 0.6319, 0.6253, 0.6219, 0.6152, 0.6216, 0.6279, 0.6082, 0.6152, 0.6171]"
20 "[0.9755, 0.9744, 0.9772, 0.9728, 0.9714, 0.9733, 0.9759, 0.9761, 0.9753, 0.975, 0.9707, 0.9771, 0.9748, 0.977, 0.9766, 0.9761, 0.975, 0.9773, 0.9762, 0.9772]" "[0.8682, 0.8863, 0.8757, 0.8681, 0.8805, 0.8794, 0.8651, 0.8745, 0.8554, 0.8705, 0.8786, 0.8657, 0.8652, 0.8668, 0.8747, 0.8749, 0.8681, 0.8566, 0.8552, 0.8816]" "[0.6658, 0.6674, 0.669, 0.6783, 0.6741, 0.6779, 0.643, 0.6571, 0.6716, 0.67, 0.6693, 0.682, 0.6568, 0.6658, 0.6823, 0.6311, 0.6735, 0.677, 0.6702, 0.6828]"
40 "[0.9753, 0.9755, 0.9787, 0.9779, 0.9718, 0.9783, 0.9786, 0.9786, 0.9773, 0.9784, 0.977, 0.9737, 0.9763, 0.9791, 0.9786, 0.9777, 0.9787, 0.9766, 0.9782, 0.9785]" "[0.9346, 0.9331, 0.9303, 0.9302, 0.9239, 0.9245, 0.9293, 0.9235, 0.9178, 0.9304, 0.9295, 0.9375, 0.9291, 0.9273, 0.9307, 0.9274, 0.9321, 0.9299, 0.9272, 0.9197]" "[0.8007, 0.8167, 0.7908, 0.8013, 0.8176, 0.8171, 0.8044, 0.8188, 0.818, 0.7901, 0.8167, 0.7925, 0.8069, 0.8348, 0.8255, 0.7968, 0.8158, 0.8144, 0.8043, 0.8266]"
80 "[0.978, 0.9778, 0.9783, 0.9779, 0.9778, 0.9792, 0.9774, 0.9791, 0.9751, 0.9791, 0.9782, 0.9792, 0.9786, 0.9775, 0.9769, 0.9778, 0.9794, 0.9777, 0.9789, 0.9775]" "[0.9534, 0.9552, 0.9566, 0.9513, 0.9496, 0.9571, 0.9524, 0.958, 0.959, 0.9546, 0.9558, 0.9531, 0.9475, 0.9544, 0.9522, 0.9472, 0.9472, 0.962, 0.957, 0.9552]" "[0.8645, 0.8536, 0.8516, 0.8601, 0.8548, 0.8661, 0.8563, 0.8684, 0.8604, 0.8632, 0.852, 0.8681, 0.8613, 0.8559, 0.8696, 0.8584, 0.8572, 0.8645, 0.8645, 0.8667]"
160 "[0.9796, 0.9778, 0.9784, 0.9752, 0.9767, 0.9783, 0.9776, 0.9768, 0.9773, 0.9759, 0.9773, 0.9781, 0.9769, 0.9768, 0.9782, 0.9775, 0.9786, 0.9774, 0.9772, 0.9783]" "[0.9622, 0.9642, 0.9636, 0.9617, 0.9627, 0.9639, 0.9636, 0.9618, 0.9627, 0.9581, 0.9576, 0.9636, 0.9637, 0.9601, 0.9631, 0.9639, 0.9615, 0.9652, 0.9655, 0.9634]" "[0.8853, 0.8959, 0.8865, 0.8914, 0.8957, 0.8911, 0.8926, 0.8926, 0.8877, 0.8874, 0.8904, 0.8963, 0.8879, 0.8966, 0.8946, 0.8948, 0.8857, 0.884, 0.8939, 0.8932]"
320 "[0.9792, 0.9791, 0.9783, 0.9777, 0.9801, 0.9796, 0.9792, 0.9798, 0.9785, 0.9789, 0.9783, 0.9785, 0.979, 0.9799, 0.9785, 0.9793, 0.9797, 0.98, 0.977, 0.9792]" "[0.9649, 0.969, 0.9681, 0.9633, 0.9653, 0.9663, 0.97, 0.9667, 0.9704, 0.9615, 0.9659, 0.9646, 0.9657, 0.9687, 0.9685, 0.9647, 0.9677, 0.9695, 0.9663, 0.9655]" "[0.9289, 0.9257, 0.9318, 0.9356, 0.9286, 0.9281, 0.931, 0.9258, 0.9335, 0.9298, 0.9316, 0.9245, 0.9316, 0.9231, 0.9247, 0.9321, 0.9163, 0.9289, 0.934, 0.9263]"
640 "[0.9771, 0.9801, 0.9799, 0.9796, 0.9799, 0.9787, 0.9796, 0.9788, 0.9793, 0.9778, 0.9793, 0.98, 0.979, 0.9797, 0.9795, 0.9805, 0.9797, 0.9799, 0.9791, 0.9787]" "[0.9729, 0.9711, 0.9723, 0.974, 0.9731, 0.9736, 0.9722, 0.9734, 0.9732, 0.9736, 0.9719, 0.9722, 0.9728, 0.9695, 0.9736, 0.9733, 0.9737, 0.9721, 0.9732, 0.9724]" "[0.9421, 0.9415, 0.9417, 0.9475, 0.9444, 0.9444, 0.9425, 0.9441, 0.9433, 0.9455, 0.9449, 0.9471, 0.9446, 0.9445, 0.9439, 0.9466, 0.9441, 0.9441, 0.9401, 0.9413]"
1280 "[0.9802, 0.9814, 0.9797, 0.981, 0.9805, 0.9811, 0.9804, 0.981, 0.98, 0.9793, 0.9815, 0.9813, 0.9809, 0.9806, 0.9799, 0.9808, 0.9795, 0.9801, 0.98, 0.9809]" "[0.9737, 0.9761, 0.975, 0.9747, 0.9743, 0.9765, 0.9749, 0.9753, 0.9756, 0.9758, 0.9754, 0.9747, 0.9751, 0.9757, 0.9752, 0.9761, 0.9764, 0.9756, 0.9743, 0.9748]" "[0.9564, 0.9513, 0.9569, 0.9537, 0.9572, 0.9524, 0.9522, 0.9534, 0.9547, 0.9544, 0.9559, 0.9556, 0.9557, 0.9579, 0.9558, 0.9536, 0.9539, 0.9527, 0.9531, 0.9538]"
2560 "[0.9803, 0.98, 0.9799, 0.9799, 0.9804, 0.9793, 0.9811, 0.9805, 0.9807, 0.9796, 0.981, 0.9796, 0.9807, 0.9805, 0.9805, 0.9806, 0.9812, 0.9805, 0.9798, 0.9805]" "[0.9775, 0.9767, 0.9764, 0.9769, 0.9775, 0.9775, 0.9775, 0.9762, 0.9761, 0.9762, 0.9779, 0.9773, 0.9762, 0.9778, 0.9784, 0.9764, 0.9754, 0.9764, 0.9774, 0.9765]" "[0.9653, 0.9646, 0.9633, 0.9637, 0.9643, 0.9637, 0.9631, 0.965, 0.963, 0.9659, 0.9636, 0.9654, 0.964, 0.9664, 0.9666, 0.9671, 0.9638, 0.9661, 0.9617, 0.9658]"
5120 "[0.9809, 0.9807, 0.9806, 0.981, 0.9808, 0.9804, 0.9803, 0.9818, 0.9801, 0.9804, 0.9806, 0.9812, 0.9809, 0.9804, 0.98, 0.9806, 0.9807, 0.9809, 0.9809, 0.9802]" "[0.9778, 0.9779, 0.9785, 0.9775, 0.9781, 0.9778, 0.9782, 0.9783, 0.9777, 0.9776, 0.9783, 0.9771, 0.9772, 0.9771, 0.9786, 0.9779, 0.9769, 0.977, 0.9781, 0.9781]" "[0.9702, 0.9712, 0.9709, 0.9714, 0.9723, 0.9724, 0.9721, 0.9716, 0.9719, 0.9724, 0.9705, 0.9723, 0.9706, 0.9709, 0.9713, 0.9722, 0.9726, 0.972, 0.972, 0.9713]"
