 Linear2
10 "[0.96278, 0.96434, 0.96424, 0.96282, 0.96268, 0.9616, 0.96276, 0.96274, 0.96084, 0.96212, 0.9633, 0.96302, 0.96226, 0.96076, 0.96202, 0.96208, 0.96088, 0.96418, 0.9631, 0.96402, 0.96398, 0.96338, 0.96208, 0.96328, 0.96398, 0.96272, 0.96368, 0.9629, 0.96228, 0.96254, 0.96408, 0.96298, 0.96158, 0.96342, 0.96314, 0.96338, 0.96372, 0.96296, 0.96368, 0.9632]"
20 "[0.95924, 0.95896, 0.95782, 0.96174, 0.96076, 0.9585, 0.9599, 0.9618, 0.96094, 0.95674, 0.96102, 0.96142, 0.96052, 0.963, 0.9608, 0.96108, 0.9612, 0.96164, 0.96098, 0.96058, 0.95546, 0.95574, 0.9585, 0.9557, 0.95996, 0.95146, 0.9597, 0.96042, 0.95888, 0.96138, 0.9572, 0.9607, 0.96214, 0.96168, 0.95956, 0.96044, 0.95784, 0.9572, 0.96048, 0.95522]"
40 "[0.96026, 0.96374, 0.96504, 0.96454, 0.96464, 0.96392, 0.96412, 0.96344, 0.96366, 0.9648, 0.96404, 0.9638, 0.96448, 0.96358, 0.96316, 0.96432, 0.96394, 0.96352, 0.96312, 0.96436, 0.96428, 0.96412, 0.96458, 0.96394, 0.96462, 0.9637, 0.96476, 0.96506, 0.96528, 0.96424, 0.96264, 0.96486, 0.96374, 0.96404, 0.96466, 0.96408, 0.96448, 0.96384, 0.9651, 0.96088]"
80 "[0.96484, 0.96492, 0.96458, 0.96438, 0.96492, 0.96476, 0.96562, 0.9623, 0.96532, 0.96462, 0.9643, 0.96458, 0.96344, 0.9647, 0.96298, 0.96392, 0.96398, 0.96434, 0.96428, 0.96444, 0.96444, 0.96452, 0.96472, 0.96286, 0.96304, 0.96458, 0.96438, 0.96428, 0.96472, 0.96494, 0.96456, 0.9634, 0.965, 0.9651, 0.9637, 0.96504, 0.96502, 0.9642, 0.96382, 0.96514]"
160 "[0.96382, 0.96206, 0.96232, 0.9648, 0.9647, 0.96298, 0.96382, 0.96276, 0.96312, 0.96244, 0.9621, 0.96412, 0.96176, 0.96314, 0.96148, 0.96218, 0.96532, 0.96448, 0.96432, 0.96418, 0.96462, 0.96278, 0.96426, 0.96338, 0.96346, 0.96374, 0.96178, 0.96408, 0.96384, 0.9638, 0.96366, 0.96294, 0.9642, 0.96404, 0.96422, 0.96478, 0.96366, 0.96192, 0.96376, 0.96258]"
320 "[0.96388, 0.96362, 0.96448, 0.9646, 0.96476, 0.96424, 0.96422, 0.96352, 0.96374, 0.9637, 0.9636, 0.96446, 0.9637, 0.96354, 0.9632, 0.96458, 0.96336, 0.96306, 0.96318, 0.96268, 0.96182, 0.96422, 0.96386, 0.96364, 0.9642, 0.96212, 0.9645, 0.9641, 0.96308, 0.96418, 0.96366, 0.96298, 0.96478, 0.9632, 0.96364, 0.96356, 0.96442, 0.96368, 0.96304, 0.96306]"
640 "[0.9637, 0.96476, 0.96428, 0.96478, 0.96498, 0.96406, 0.96286, 0.96338, 0.9629, 0.96324, 0.96428, 0.9645, 0.96574, 0.96404, 0.96408, 0.9649, 0.96428, 0.96454, 0.96432, 0.96472, 0.96376, 0.96328, 0.96274, 0.965, 0.9646, 0.96362, 0.96432, 0.96364, 0.96454, 0.96212, 0.96414, 0.9639, 0.9642, 0.96268, 0.96474, 0.96342, 0.96442, 0.964, 0.96282, 0.96438]"
1280 "[0.96544, 0.96556, 0.96598, 0.96454, 0.96532, 0.9654, 0.96604, 0.9651, 0.9647, 0.96534, 0.96536, 0.96518, 0.96526, 0.96506, 0.96544, 0.9642, 0.96504, 0.96386, 0.96478, 0.96574, 0.96328, 0.96542, 0.96526, 0.9654, 0.96538, 0.96448, 0.965, 0.96508, 0.96544, 0.96538, 0.96528, 0.9655, 0.96456, 0.9655, 0.96566, 0.96534, 0.9657, 0.96354, 0.96536, 0.96518]"
2560 "[0.96554, 0.965, 0.96494, 0.96304, 0.96432, 0.96542, 0.9656, 0.96464, 0.965, 0.96534, 0.96566, 0.9653, 0.96546, 0.96512, 0.9644, 0.96366, 0.96466, 0.9652, 0.96608, 0.96508, 0.96368, 0.96482, 0.96514, 0.96426, 0.96436, 0.96534, 0.96542, 0.965, 0.96598, 0.96476, 0.96424, 0.96414, 0.96562, 0.96528, 0.96556, 0.96504, 0.96456, 0.96462, 0.9648, 0.96446]"
5120 "[0.96536, 0.96458, 0.9653, 0.96592, 0.9659, 0.96496, 0.96566, 0.96582, 0.96478, 0.96528, 0.9657, 0.9652, 0.96558, 0.96596, 0.96628, 0.9655, 0.96542, 0.96496, 0.96592, 0.96592, 0.966, 0.96602, 0.96574, 0.96576, 0.96594, 0.96504, 0.96438, 0.96508, 0.96572, 0.9654, 0.964, 0.96644, 0.96476, 0.96496, 0.96512, 0.96614, 0.9658, 0.96606, 0.96566, 0.96586]"
