 Linear2 Linear1 Linear0
10 "[0.9835, 0.9839, 0.9804, 0.9829, 0.9835, 0.9826, 0.9841, 0.9837, 0.9838, 0.9834, 0.9827, 0.9837, 0.9842, 0.9819, 0.983, 0.9819, 0.9835, 0.9823, 0.9832, 0.9835, 0.9827, 0.9827, 0.9835, 0.9831, 0.9832, 0.9827, 0.9803, 0.9832, 0.9837, 0.9834, 0.9834, 0.9834, 0.9839, 0.9835, 0.9829, 0.9845, 0.9829, 0.9834, 0.9829, 0.9835]" "[0.9461, 0.9107, 0.9489, 0.9498, 0.9475, 0.9459, 0.9412, 0.942, 0.9439, 0.9337, 0.9412, 0.949, 0.9441, 0.9422, 0.9459, 0.9329, 0.947, 0.9336, 0.9426, 0.9458, 0.9449, 0.9498, 0.9408, 0.9437, 0.939, 0.9475, 0.9511, 0.9374, 0.9433, 0.9303, 0.9463, 0.9455, 0.9476, 0.9509, 0.9196, 0.9428, 0.9412, 0.941, 0.9321, 0.9433]" "[0.5242, 0.5515, 0.5538, 0.5582, 0.5507, 0.5243, 0.5369, 0.5333, 0.5493, 0.5468, 0.5289, 0.5529, 0.5552, 0.5344, 0.553, 0.543, 0.5514, 0.5068, 0.5479, 0.5195, 0.5405, 0.5447, 0.5551, 0.5431, 0.5565, 0.5524, 0.5233, 0.5457, 0.5511, 0.5436, 0.5435, 0.5312, 0.5493, 0.5494, 0.5381, 0.5425, 0.5565, 0.5409, 0.5491, 0.5492]"
20 "[0.9763, 0.9687, 0.9751, 0.9789, 0.9716, 0.9755, 0.9792, 0.9764, 0.9754, 0.976, 0.9792, 0.9761, 0.9736, 0.9785, 0.9745, 0.9796, 0.9755, 0.977, 0.9732, 0.9797, 0.9769, 0.9798, 0.9745, 0.9758, 0.9794, 0.9684, 0.9766, 0.9799, 0.9759, 0.9802, 0.9788, 0.9768, 0.9757, 0.9709, 0.9768, 0.9789, 0.9818, 0.9793, 0.9768, 0.9768]" "[0.9667, 0.9639, 0.9642, 0.9629, 0.9606, 0.9624, 0.9674, 0.9556, 0.9559, 0.9483, 0.9671, 0.9618, 0.9626, 0.964, 0.96, 0.9635, 0.964, 0.9573, 0.9607, 0.9623, 0.9655, 0.9541, 0.9595, 0.9624, 0.9588, 0.9607, 0.9458, 0.9503, 0.9605, 0.9617, 0.9656, 0.9544, 0.9655, 0.9666, 0.9651, 0.959, 0.9463, 0.9657, 0.9504, 0.9606]" "[0.5446, 0.5455, 0.5631, 0.5926, 0.5476, 0.6403, 0.5498, 0.5747, 0.5557, 0.5624, 0.5779, 0.5422, 0.5617, 0.5609, 0.5915, 0.5288, 0.5748, 0.5687, 0.5861, 0.5725, 0.5912, 0.5712, 0.5924, 0.5652, 0.5524, 0.5747, 0.5486, 0.5949, 0.5993, 0.5666, 0.5732, 0.5451, 0.5675, 0.583, 0.5651, 0.5802, 0.5888, 0.5751, 0.5713, 0.561]"
40 "[0.98, 0.9823, 0.9775, 0.9776, 0.9755, 0.9771, 0.9754, 0.9761, 0.978, 0.9814, 0.9769, 0.9778, 0.976, 0.9767, 0.9806, 0.9782, 0.9754, 0.9772, 0.9774, 0.9759, 0.9786, 0.9791, 0.9776, 0.9785, 0.9752, 0.9769, 0.9776, 0.98, 0.9772, 0.9786, 0.9785, 0.9753, 0.9763, 0.9772, 0.9767, 0.9763, 0.9788, 0.9787, 0.9805, 0.978]" "[0.9802, 0.9818, 0.9823, 0.9816, 0.9818, 0.9825, 0.9818, 0.9828, 0.9815, 0.9812, 0.9816, 0.9808, 0.9825, 0.9818, 0.9811, 0.9823, 0.9818, 0.9812, 0.9821, 0.9827, 0.9825, 0.9819, 0.9807, 0.9826, 0.9812, 0.9826, 0.9778, 0.9825, 0.9809, 0.9818, 0.9825, 0.9823, 0.9812, 0.9822, 0.9828, 0.9817, 0.9808, 0.981, 0.9795, 0.9814]" "[0.7646, 0.7682, 0.7452, 0.7573, 0.7758, 0.7683, 0.7708, 0.7667, 0.7732, 0.7938, 0.7748, 0.753, 0.7646, 0.7801, 0.7657, 0.746, 0.761, 0.7711, 0.7625, 0.7692, 0.7693, 0.7737, 0.7612, 0.7777, 0.7798, 0.7719, 0.7528, 0.7519, 0.7639, 0.7746, 0.7623, 0.7635, 0.7773, 0.7682, 0.7677, 0.761, 0.7682, 0.7614, 0.7701, 0.7769]"
80 "[0.9802, 0.9758, 0.9788, 0.9823, 0.9815, 0.9812, 0.9786, 0.9813, 0.9761, 0.9765, 0.98, 0.9813, 0.9794, 0.9807, 0.9779, 0.9774, 0.9784, 0.9789, 0.9796, 0.9808, 0.9798, 0.9812, 0.9782, 0.9773, 0.9752, 0.9794, 0.9807, 0.9811, 0.9814, 0.9804, 0.9772, 0.9778, 0.9791, 0.9785, 0.9808, 0.9805, 0.9797, 0.9816, 0.9823, 0.9788]" "[0.9829, 0.9827, 0.983, 0.9823, 0.9825, 0.9838, 0.9817, 0.9827, 0.9824, 0.9833, 0.9826, 0.9833, 0.9821, 0.9829, 0.9827, 0.9833, 0.9842, 0.9827, 0.9816, 0.9814, 0.9825, 0.9831, 0.9824, 0.9832, 0.9836, 0.9834, 0.9827, 0.9831, 0.9829, 0.9819, 0.9827, 0.983, 0.9827, 0.9826, 0.9836, 0.9827, 0.9821, 0.982, 0.9829, 0.9822]" "[0.9101, 0.9094, 0.9088, 0.8923, 0.9048, 0.9061, 0.901, 0.9115, 0.9048, 0.9077, 0.9084, 0.9112, 0.8997, 0.907, 0.913, 0.9133, 0.9131, 0.9108, 0.9041, 0.9005, 0.909, 0.8981, 0.9051, 0.9205, 0.9129, 0.9054, 0.9118, 0.9134, 0.9158, 0.9086, 0.9098, 0.9101, 0.9079, 0.906, 0.9134, 0.9096, 0.9118, 0.9134, 0.9075, 0.9156]"
160 "[0.9737, 0.9718, 0.9758, 0.9702, 0.9796, 0.9736, 0.9755, 0.9751, 0.976, 0.9733, 0.9721, 0.9764, 0.9779, 0.9696, 0.9731, 0.9733, 0.9753, 0.9758, 0.9778, 0.9767, 0.9732, 0.9744, 0.972, 0.9725, 0.9724, 0.9744, 0.9736, 0.9765, 0.9724, 0.978, 0.9712, 0.9766, 0.976, 0.9747, 0.9722, 0.9729, 0.9756, 0.9756, 0.9693, 0.9719]" "[0.9798, 0.9802, 0.9809, 0.9799, 0.9807, 0.9802, 0.9809, 0.981, 0.9801, 0.9815, 0.9784, 0.9806, 0.9811, 0.9805, 0.9794, 0.9781, 0.9816, 0.9813, 0.9805, 0.9808, 0.9814, 0.9812, 0.9813, 0.9814, 0.982, 0.9806, 0.9799, 0.9806, 0.9815, 0.9785, 0.9801, 0.9795, 0.9809, 0.9806, 0.9811, 0.9798, 0.9806, 0.9811, 0.9815, 0.9802]" "[0.9434, 0.9488, 0.9482, 0.9504, 0.9504, 0.9504, 0.9468, 0.9484, 0.9466, 0.9474, 0.9472, 0.948, 0.9488, 0.9507, 0.9515, 0.9481, 0.9478, 0.9459, 0.9461, 0.9515, 0.9496, 0.9488, 0.9478, 0.9493, 0.9494, 0.9542, 0.9481, 0.9444, 0.9499, 0.9509, 0.9445, 0.9515, 0.9481, 0.9513, 0.9499, 0.9502, 0.9457, 0.9488, 0.9482, 0.9479]"
320 "[0.9719, 0.9735, 0.9716, 0.9756, 0.9735, 0.9754, 0.977, 0.9751, 0.9729, 0.9758, 0.9721, 0.9762, 0.9761, 0.9732, 0.9747, 0.9773, 0.9729, 0.9744, 0.974, 0.9789, 0.9749, 0.9753, 0.9735, 0.9747, 0.9751, 0.9758, 0.9768, 0.9729, 0.9742, 0.9778, 0.9734, 0.9743, 0.9723, 0.9743, 0.9737, 0.9753, 0.9756, 0.9754, 0.976, 0.9742]" "[0.982, 0.9823, 0.9815, 0.9823, 0.9807, 0.9824, 0.981, 0.9822, 0.9807, 0.9801, 0.9812, 0.9809, 0.9813, 0.9809, 0.9807, 0.9808, 0.9809, 0.9814, 0.9823, 0.9824, 0.9812, 0.9813, 0.9813, 0.9814, 0.981, 0.9818, 0.9806, 0.9813, 0.9824, 0.981, 0.9819, 0.9808, 0.9814, 0.9812, 0.9835, 0.9817, 0.981, 0.9809, 0.9805, 0.9818]" "[0.9604, 0.9573, 0.9611, 0.9597, 0.9605, 0.9594, 0.9588, 0.9587, 0.9597, 0.9595, 0.9615, 0.9571, 0.9604, 0.9596, 0.9586, 0.9585, 0.961, 0.9625, 0.9611, 0.9553, 0.9583, 0.9575, 0.959, 0.9581, 0.96, 0.9612, 0.9599, 0.9604, 0.961, 0.9604, 0.9596, 0.9594, 0.9599, 0.96, 0.9604, 0.9598, 0.9597, 0.9595, 0.96, 0.9599]"
640 "[0.9766, 0.9754, 0.9779, 0.9779, 0.9775, 0.979, 0.9781, 0.9778, 0.9744, 0.9776, 0.9761, 0.9753, 0.9764, 0.9753, 0.9741, 0.9759, 0.975, 0.9743, 0.9742, 0.9747, 0.973, 0.9776, 0.9779, 0.977, 0.9772, 0.9743, 0.9762, 0.9763, 0.9802, 0.976, 0.9755, 0.9761, 0.9742, 0.9775, 0.9775, 0.9769, 0.9759, 0.9761, 0.9749, 0.9765]" "[0.9834, 0.983, 0.982, 0.9826, 0.9831, 0.983, 0.9827, 0.9821, 0.9828, 0.9823, 0.9826, 0.9826, 0.9831, 0.9826, 0.9832, 0.9832, 0.9831, 0.983, 0.9838, 0.9834, 0.9824, 0.9826, 0.9833, 0.983, 0.9832, 0.9829, 0.9834, 0.9832, 0.983, 0.983, 0.9827, 0.9824, 0.9834, 0.9836, 0.983, 0.9832, 0.983, 0.9831, 0.983, 0.983]" "[0.9637, 0.9639, 0.9631, 0.9639, 0.9628, 0.964, 0.9642, 0.9642, 0.9653, 0.9656, 0.965, 0.9659, 0.9646, 0.9658, 0.9635, 0.9644, 0.9661, 0.963, 0.9647, 0.9646, 0.9643, 0.9634, 0.9638, 0.9623, 0.9652, 0.965, 0.9649, 0.9653, 0.9642, 0.9649, 0.9649, 0.9657, 0.9626, 0.9645, 0.9646, 0.9625, 0.9645, 0.9641, 0.9651, 0.9661]"
1280 "[0.979, 0.9795, 0.9777, 0.9782, 0.9796, 0.9787, 0.979, 0.9753, 0.9799, 0.9788, 0.9801, 0.9768, 0.9772, 0.9767, 0.9775, 0.9777, 0.9781, 0.979, 0.9786, 0.9789, 0.9789, 0.9787, 0.9763, 0.9796, 0.9767, 0.9778, 0.9789, 0.9782, 0.9781, 0.9785, 0.9785, 0.9773, 0.9773, 0.978, 0.9773, 0.977, 0.9765, 0.9784, 0.9775, 0.9784]" "[0.9838, 0.9836, 0.9833, 0.9835, 0.9831, 0.9839, 0.9837, 0.9836, 0.9839, 0.984, 0.9831, 0.9842, 0.9836, 0.9835, 0.9841, 0.9834, 0.9836, 0.9834, 0.9837, 0.9836, 0.984, 0.9841, 0.984, 0.9829, 0.9838, 0.9834, 0.9837, 0.9839, 0.9839, 0.9833, 0.9833, 0.9836, 0.9831, 0.9838, 0.9835, 0.9837, 0.9833, 0.9836, 0.984, 0.9838]" "[0.9698, 0.9687, 0.9706, 0.9683, 0.9686, 0.965, 0.9668, 0.9682, 0.9689, 0.9685, 0.9671, 0.9681, 0.968, 0.9656, 0.9674, 0.9668, 0.9681, 0.9676, 0.9674, 0.9664, 0.9691, 0.9676, 0.9696, 0.9689, 0.9666, 0.9687, 0.9686, 0.9674, 0.9685, 0.9675, 0.9662, 0.9673, 0.969, 0.9676, 0.9681, 0.9662, 0.9679, 0.9697, 0.9684, 0.9658]"
2560 "[0.9812, 0.9782, 0.9793, 0.9805, 0.9805, 0.9803, 0.9798, 0.9808, 0.9788, 0.9804, 0.9793, 0.9799, 0.9797, 0.9796, 0.9779, 0.9801, 0.9791, 0.9793, 0.9798, 0.9791, 0.9793, 0.981, 0.9806, 0.9802, 0.9789, 0.9789, 0.9792, 0.9785, 0.9796, 0.981, 0.9782, 0.981, 0.9792, 0.9799, 0.9793, 0.9797, 0.9787, 0.9808, 0.9803, 0.9804]" "[0.9837, 0.9836, 0.9839, 0.9836, 0.9834, 0.9836, 0.9834, 0.9836, 0.9834, 0.9835, 0.9841, 0.9835, 0.9835, 0.9833, 0.9836, 0.9833, 0.9832, 0.9837, 0.9835, 0.9834, 0.9831, 0.9836, 0.9838, 0.9837, 0.984, 0.9839, 0.9841, 0.9832, 0.9836, 0.9837, 0.9838, 0.9829, 0.9836, 0.9834, 0.9837, 0.9836, 0.9832, 0.9832, 0.9836, 0.9835]" "[0.971, 0.9712, 0.9703, 0.9714, 0.9693, 0.9723, 0.9705, 0.9719, 0.9706, 0.9708, 0.971, 0.9695, 0.9716, 0.972, 0.971, 0.9723, 0.9715, 0.9705, 0.9708, 0.9719, 0.9704, 0.9716, 0.9709, 0.9704, 0.9699, 0.9721, 0.9704, 0.9703, 0.9718, 0.9723, 0.9719, 0.971, 0.9704, 0.9711, 0.9726, 0.9695, 0.9709, 0.9726, 0.9724, 0.9719]"
5120 "[0.9804, 0.9803, 0.9794, 0.9801, 0.9801, 0.9808, 0.9802, 0.9788, 0.9788, 0.9791, 0.9805, 0.9798, 0.9804, 0.9799, 0.9802, 0.9797, 0.9814, 0.9794, 0.9803, 0.9797, 0.98, 0.9805, 0.9809, 0.9801, 0.979, 0.9809, 0.9799, 0.9806, 0.9793, 0.9798, 0.9786, 0.9803, 0.9797, 0.9805, 0.98, 0.9797, 0.9801, 0.9798, 0.9803, 0.9802]" "[0.9842, 0.9834, 0.9834, 0.9835, 0.9839, 0.9841, 0.9838, 0.9841, 0.9839, 0.9835, 0.984, 0.984, 0.9837, 0.9836, 0.9837, 0.9837, 0.9838, 0.9836, 0.984, 0.9836, 0.9839, 0.9837, 0.9836, 0.9833, 0.9836, 0.9834, 0.9839, 0.9839, 0.9839, 0.9841, 0.9836, 0.9835, 0.9839, 0.9835, 0.9835, 0.9839, 0.9839, 0.9833, 0.9839, 0.9837]" "[0.9737, 0.9748, 0.9746, 0.9745, 0.9745, 0.9742, 0.9734, 0.9735, 0.9739, 0.973, 0.974, 0.9732, 0.9743, 0.9725, 0.9748, 0.9741, 0.9741, 0.9738, 0.9744, 0.9735, 0.9743, 0.9742, 0.9757, 0.9741, 0.9741, 0.9734, 0.9735, 0.9747, 0.9745, 0.9744, 0.9741, 0.9748, 0.9744, 0.9733, 0.9742, 0.9747, 0.974, 0.9734, 0.9729, 0.975]"
