 Linear2
10 "[0.0975, 0.09104, 0.099, 0.10382, 0.1125, 0.09776, 0.09776, 0.10002, 0.09776, 0.09784, 0.1022, 0.10002, 0.099, 0.09832, 0.0975, 0.10382, 0.09776, 0.1022, 0.09104, 0.0975, 0.10002, 0.1022, 0.1022, 0.10382, 0.1125, 0.09104, 0.0975, 0.11214, 0.10382, 0.1022, 0.09104, 0.10382, 0.10002, 0.09776, 0.10382, 0.09832, 0.09784, 0.09784, 0.1022, 0.1125, 0.09776, 0.09902, 0.10002, 0.1125, 0.09776, 0.1022, 0.0975, 0.0975, 0.10002, 0.10002, 0.10382, 0.09784, 0.0975, 0.10002, 0.11248, 0.10002, 0.099, 0.099, 0.09104, 0.10382, 0.09784, 0.10002, 0.1022, 0.09776, 0.099, 0.1022, 0.09104, 0.10382, 0.09104, 0.1125, 0.09784, 0.09776, 0.09832, 0.09776, 0.0975, 0.0975, 0.10236, 0.099, 0.0975, 0.10382, 0.09832, 0.10002, 0.10382, 0.10002, 0.1022, 0.10002, 0.099, 0.09776, 0.099, 0.09832, 0.1125, 0.1022, 0.0975, 0.09832, 0.09776, 0.099, 0.09832, 0.0975, 0.1022, 0.09784]"
20 "[0.1125, 0.10382, 0.09104, 0.09784, 0.09104, 0.1022, 0.10382, 0.099, 0.09088, 0.09104, 0.1022, 0.09832, 0.09784, 0.09784, 0.09104, 0.10382, 0.09832, 0.0975, 0.09832, 0.10382, 0.099, 0.09784, 0.09776, 0.09854, 0.09104, 0.1022, 0.09834, 0.0975, 0.10002, 0.10382, 0.10002, 0.09104, 0.0975, 0.099, 0.10004, 0.10382, 0.10382, 0.10382, 0.099, 0.10394, 0.1125, 0.09776, 0.1125, 0.09832, 0.099, 0.09104, 0.09776, 0.09784, 0.10002, 0.1125, 0.09784, 0.0975, 0.10002, 0.099, 0.09776, 0.09776, 0.09784, 0.1022, 0.0975, 0.09784, 0.1, 0.1125, 0.099, 0.09894, 0.10382, 0.09784, 0.1125, 0.09784, 0.0975, 0.1125, 0.1022, 0.10002, 0.09776, 0.10002, 0.09832, 0.09104, 0.099, 0.10382, 0.1125, 0.1022, 0.099, 0.1022, 0.1125, 0.1125, 0.09784, 0.09776, 0.09776, 0.11254, 0.10002, 0.09832, 0.0975, 0.1125, 0.0975, 0.10218, 0.09832, 0.099, 0.10382, 0.10002, 0.099, 0.1125]"
40 "[0.09104, 0.10382, 0.1022, 0.099, 0.09832, 0.099, 0.10382, 0.09102, 0.1125, 0.1021, 0.0975, 0.10382, 0.09104, 0.099, 0.1022, 0.10002, 0.1022, 0.09104, 0.10382, 0.09776, 0.1022, 0.09832, 0.10002, 0.09784, 0.1125, 0.1022, 0.09776, 0.09832, 0.09784, 0.0975, 0.09832, 0.09776, 0.0975, 0.09832, 0.1125, 0.09832, 0.1125, 0.1023, 0.10002, 0.10002, 0.09832, 0.09776, 0.09776, 0.09784, 0.09104, 0.09784, 0.1022, 0.09784, 0.1125, 0.10002, 0.10002, 0.10008, 0.10382, 0.09832, 0.10002, 0.1022, 0.09104, 0.1125, 0.09104, 0.09784, 0.11354, 0.09784, 0.09832, 0.09776, 0.10002, 0.09104, 0.09104, 0.1022, 0.10382, 0.099, 0.1022, 0.09776, 0.09792, 0.09776, 0.09832, 0.0975, 0.09998, 0.09784, 0.099, 0.1022, 0.099, 0.09784, 0.1022, 0.1022, 0.09776, 0.10382, 0.09832, 0.0975, 0.09832, 0.11202, 0.09784, 0.09104, 0.09832, 0.09784, 0.09104, 0.099, 0.10002, 0.09104, 0.1022, 0.09102]"
80 "[0.09104, 0.1022, 0.1125, 0.099, 0.10002, 0.0975, 0.10214, 0.10002, 0.09784, 0.09902, 0.10002, 0.09784, 0.09784, 0.1022, 0.099, 0.09832, 0.1022, 0.0975, 0.09832, 0.0975, 0.099, 0.0975, 0.09844, 0.09784, 0.1022, 0.09784, 0.10382, 0.11262, 0.10382, 0.10382, 0.099, 0.09784, 0.10002, 0.09784, 0.0975, 0.1022, 0.09784, 0.09776, 0.1125, 0.0975, 0.09784, 0.0975, 0.09104, 0.099, 0.09776, 0.1125, 0.099, 0.09784, 0.09832, 0.099, 0.10382, 0.10382, 0.0975, 0.09104, 0.10002, 0.09832, 0.09784, 0.09784, 0.1125, 0.0983, 0.1125, 0.10002, 0.10002, 0.09104, 0.09104, 0.1022, 0.10002, 0.1022, 0.10384, 0.09776, 0.10002, 0.09104, 0.10382, 0.10002, 0.09784, 0.10002, 0.10002, 0.09774, 0.0975, 0.09104, 0.09784, 0.1022, 0.09784, 0.09778, 0.0975, 0.09784, 0.09776, 0.09104, 0.099, 0.09104, 0.10382, 0.09832, 0.09832, 0.0975, 0.0978, 0.09832, 0.0975, 0.1, 0.10056, 0.10002]"
160 "[0.09776, 0.09778, 0.09776, 0.09896, 0.1022, 0.0975, 0.09066, 0.09784, 0.10382, 0.1125, 0.09902, 0.09104, 0.10004, 0.1125, 0.09776, 0.1001, 0.09784, 0.1037, 0.09784, 0.0975, 0.09776, 0.09866, 0.10224, 0.0975, 0.10002, 0.10002, 0.09832, 0.09902, 0.09776, 0.09766, 0.09776, 0.10382, 0.099, 0.09832, 0.09776, 0.09104, 0.1022, 0.09776, 0.09832, 0.09776, 0.1125, 0.10256, 0.10212, 0.09832, 0.1125, 0.0975, 0.0975, 0.1022, 0.0975, 0.10218, 0.09784, 0.1125, 0.09092, 0.10002, 0.1022, 0.0975, 0.11254, 0.09784, 0.0975, 0.1037, 0.0979, 0.10002, 0.09776, 0.09948, 0.10002, 0.099, 0.1125, 0.0975, 0.0983, 0.09792, 0.099, 0.1, 0.09832, 0.099, 0.09102, 0.09104, 0.1022, 0.09784, 0.10382, 0.10002, 0.09784, 0.0902, 0.09776, 0.10382, 0.09906, 0.099, 0.09776, 0.10382, 0.11246, 0.09832, 0.09832, 0.10374, 0.10382, 0.0975, 0.0975, 0.10002, 0.10382, 0.1022, 0.09776, 0.099]"
320 "[0.09794, 0.09644, 0.09998, 0.09776, 0.10002, 0.09102, 0.10002, 0.11248, 0.1125, 0.0989, 0.09776, 0.1022, 0.09834, 0.09784, 0.091, 0.09832, 0.09072, 0.10002, 0.09104, 0.10102, 0.09778, 0.1022, 0.10382, 0.09928, 0.1, 0.099, 0.09836, 0.099, 0.10318, 0.09104, 0.0975, 0.1125, 0.09784, 0.09776, 0.10002, 0.09072, 0.09832, 0.09794, 0.09776, 0.1125, 0.10382, 0.0975, 0.1125, 0.1022, 0.10382, 0.09104, 0.099, 0.10224, 0.0975, 0.1022, 0.1022, 0.09784, 0.1125, 0.09104, 0.0975, 0.09776, 0.1022, 0.1125, 0.10382, 0.09832, 0.1125, 0.09042, 0.099, 0.10002, 0.09784, 0.1125, 0.09962, 0.1022, 0.10004, 0.09778, 0.09756, 0.09776, 0.09104, 0.1022, 0.09886, 0.1022, 0.10382, 0.09782, 0.1022, 0.09832, 0.09776, 0.10002, 0.09828, 0.09104, 0.10222, 0.09104, 0.09778, 0.09104, 0.099, 0.09832, 0.10382, 0.1125, 0.0975, 0.10382, 0.09832, 0.11252, 0.09832, 0.0987, 0.09776, 0.10002]"
640 "[0.099, 0.10012, 0.1124, 0.09776, 0.09992, 0.09784, 0.09782, 0.09996, 0.1125, 0.09934, 0.10002, 0.08948, 0.099, 0.099, 0.099, 0.1125, 0.10222, 0.09754, 0.09832, 0.10204, 0.10002, 0.10204, 0.09892, 0.1125, 0.09776, 0.09832, 0.1022, 0.0977, 0.10382, 0.10382, 0.09832, 0.09996, 0.09776, 0.1022, 0.10382, 0.08998, 0.0975, 0.09776, 0.10002, 0.0972, 0.1038, 0.09832, 0.10382, 0.09784, 0.10372, 0.0984, 0.0975, 0.1022, 0.09782, 0.11264, 0.09832, 0.09832, 0.10364, 0.09916, 0.1125, 0.09904, 0.0975, 0.11252, 0.1125, 0.09776, 0.1125, 0.09832, 0.099, 0.09832, 0.0975, 0.10378, 0.0975, 0.1022, 0.0975, 0.09776, 0.10382, 0.10002, 0.10382, 0.09832, 0.09776, 0.09778, 0.1022, 0.10002, 0.09752, 0.09784, 0.10004, 0.09778, 0.09784, 0.1125, 0.09834, 0.09844, 0.10002, 0.09784, 0.1028, 0.09786, 0.09744, 0.10352, 0.09832, 0.1022, 0.09776, 0.09104, 0.10372, 0.09752, 0.09774, 0.09784]"
1280 "[0.0975, 0.09906, 0.10196, 0.09104, 0.0975, 0.10382, 0.09772, 0.09104, 0.099, 0.09868, 0.09776, 0.1022, 0.09776, 0.1022, 0.10242, 0.1001, 0.10214, 0.09784, 0.1125, 0.1125, 0.10346, 0.09774, 0.08872, 0.09908, 0.09104, 0.11228, 0.09988, 0.10376, 0.09784, 0.10382, 0.10004, 0.09784, 0.09832, 0.09786, 0.10002, 0.09762, 0.09902, 0.10384, 0.09776, 0.09774, 0.10372, 0.09102, 0.09832, 0.09904, 0.1022, 0.09784, 0.08996, 0.10002, 0.09744, 0.09104, 0.0975, 0.09978, 0.09832, 0.09748, 0.10382, 0.09754, 0.09784, 0.0998, 0.10382, 0.10002, 0.09776, 0.09784, 0.099, 0.09078, 0.0975, 0.09784, 0.10382, 0.09758, 0.09782, 0.1022, 0.09784, 0.0975, 0.09104, 0.10002, 0.1022, 0.1125, 0.0975, 0.0978, 0.1125, 0.0975, 0.1022, 0.0975, 0.09776, 0.1125, 0.10204, 0.09032, 0.09098, 0.1022, 0.09986, 0.10382, 0.1125, 0.1022, 0.09098, 0.10002, 0.09748, 0.09784, 0.10382, 0.09874, 0.10018, 0.10002]"
2560 "[0.09832, 0.09864, 0.10404, 0.09776, 0.09686, 0.099, 0.09, 0.09832, 0.09104, 0.09098, 0.09832, 0.10002, 0.09784, 0.1022, 0.09104, 0.09102, 0.10382, 0.1125, 0.099, 0.09776, 0.0975, 0.10006, 0.09786, 0.099, 0.09104, 0.09976, 0.1022, 0.09776, 0.1125, 0.1125, 0.09748, 0.10052, 0.09778, 0.09832, 0.09104, 0.0975, 0.10382, 0.10382, 0.10002, 0.10382, 0.0975, 0.09776, 0.10004, 0.10002, 0.0992, 0.09838, 0.0975, 0.10382, 0.0975, 0.10266, 0.09834, 0.099, 0.09776, 0.1022, 0.10374, 0.09832, 0.09104, 0.1038, 0.10386, 0.09784, 0.09098, 0.09776, 0.09998, 0.09994, 0.09882, 0.09998, 0.1125, 0.10382, 0.09752, 0.0975, 0.10374, 0.1022, 0.09782, 0.09808, 0.09104, 0.0975, 0.099, 0.10002, 0.10382, 0.09756, 0.0975, 0.09832, 0.0975, 0.10002, 0.1022, 0.1124, 0.09836, 0.0975, 0.10194, 0.09776, 0.09776, 0.099, 0.09998, 0.09078, 0.09838, 0.1038, 0.11382, 0.09902, 0.10218, 0.099]"
5120 "[0.099, 0.10002, 0.099, 0.11248, 0.1022, 0.11254, 0.1125, 0.09784, 0.09782, 0.09104, 0.09832, 0.0975, 0.09776, 0.09756, 0.1022, 0.10002, 0.09792, 0.09102, 0.1022, 0.09836, 0.09776, 0.10344, 0.09784, 0.09776, 0.10002, 0.09104, 0.099, 0.09784, 0.1125, 0.09776, 0.10224, 0.09784, 0.09762, 0.09104, 0.09832, 0.10218, 0.09836, 0.09798, 0.1125, 0.09776, 0.09106, 0.1022, 0.1022, 0.1125, 0.1, 0.09832, 0.09902, 0.0975, 0.09832, 0.0975, 0.09784, 0.099, 0.1022, 0.1125, 0.1022, 0.1125, 0.10002, 0.09784, 0.09832, 0.09784, 0.1125, 0.0977, 0.10218, 0.09934, 0.10002, 0.09776, 0.10382, 0.099, 0.099, 0.099, 0.1022, 0.09832, 0.1125, 0.09776, 0.09832, 0.10368, 0.10002, 0.10374, 0.09748, 0.1125, 0.1038, 0.09776, 0.10388, 0.10014, 0.10002, 0.09924, 0.09104, 0.09794, 0.09104, 0.09748, 0.09832, 0.09784, 0.09076, 0.09784, 0.0975, 0.09104, 0.0972, 0.09838, 0.10168, 0.1022]"
