 Linear2 Linear1 Linear0
10 "[0.9759, 0.9765, 0.975, 0.9774, 0.9759, 0.976, 0.976, 0.9763, 0.9769, 0.9755, 0.976, 0.9767, 0.9766, 0.9773, 0.9777, 0.9773, 0.9767, 0.9759, 0.9753, 0.9761]" "[0.9268, 0.9247, 0.9131, 0.9219, 0.9196, 0.922, 0.9196, 0.9154, 0.9167, 0.9141, 0.9152, 0.9243, 0.9177, 0.9214, 0.915, 0.9104, 0.9198, 0.9237, 0.9336, 0.9211]" "[0.6362, 0.6392, 0.646, 0.6449, 0.6523, 0.6425, 0.6431, 0.6152, 0.6503, 0.6519, 0.6533, 0.6444, 0.6473, 0.6453, 0.6368, 0.6355, 0.6443, 0.6151, 0.6453, 0.6129]"
20 "[0.9688, 0.9653, 0.9724, 0.9771, 0.968, 0.9696, 0.9757, 0.9727, 0.9756, 0.9728, 0.9768, 0.9734, 0.9722, 0.9743, 0.968, 0.9794, 0.9705, 0.9731, 0.9696, 0.9763]" "[0.9717, 0.9729, 0.9678, 0.9531, 0.966, 0.9673, 0.97, 0.9707, 0.9755, 0.9615, 0.9734, 0.9703, 0.9756, 0.9573, 0.9487, 0.9703, 0.974, 0.9701, 0.969, 0.955]" "[0.6413, 0.662, 0.6551, 0.6664, 0.6439, 0.6857, 0.6538, 0.649, 0.6664, 0.6717, 0.6668, 0.6673, 0.6549, 0.6532, 0.6673, 0.6474, 0.6465, 0.6698, 0.6536, 0.6793]"
40 "[0.9758, 0.9767, 0.9742, 0.9736, 0.9706, 0.9762, 0.9722, 0.9721, 0.9744, 0.9769, 0.9736, 0.9716, 0.9725, 0.9727, 0.9728, 0.9778, 0.9745, 0.9752, 0.9751, 0.972]" "[0.9692, 0.9735, 0.9612, 0.962, 0.9645, 0.9678, 0.9665, 0.9722, 0.9599, 0.9633, 0.9699, 0.9737, 0.9665, 0.9679, 0.9636, 0.964, 0.9521, 0.9656, 0.9661, 0.9434]" "[0.8141, 0.8059, 0.8076, 0.7949, 0.7956, 0.8375, 0.8029, 0.808, 0.8049, 0.7987, 0.8157, 0.7927, 0.8019, 0.7922, 0.8155, 0.8405, 0.8175, 0.8102, 0.8003, 0.8003]"
80 "[0.9764, 0.9712, 0.9726, 0.9727, 0.9732, 0.9748, 0.9759, 0.9746, 0.9705, 0.973, 0.9767, 0.9748, 0.9754, 0.9767, 0.9745, 0.9744, 0.9772, 0.9772, 0.9782, 0.9718]" "[0.979, 0.9804, 0.9813, 0.9813, 0.9801, 0.9807, 0.9808, 0.979, 0.9806, 0.9808, 0.9791, 0.9793, 0.9807, 0.9804, 0.9819, 0.9811, 0.9811, 0.9789, 0.9794, 0.979]" "[0.8669, 0.8627, 0.8967, 0.8527, 0.8605, 0.8663, 0.8731, 0.8734, 0.8634, 0.8803, 0.8798, 0.8907, 0.8693, 0.8702, 0.9069, 0.8785, 0.8647, 0.8489, 0.8582, 0.8704]"
160 "[0.9714, 0.9661, 0.9726, 0.9661, 0.9723, 0.9675, 0.9731, 0.9713, 0.9718, 0.9688, 0.9677, 0.9723, 0.9733, 0.9648, 0.97, 0.9675, 0.9729, 0.969, 0.975, 0.9735]" "[0.9791, 0.9789, 0.9788, 0.9763, 0.9794, 0.9772, 0.9803, 0.9791, 0.9742, 0.9775, 0.9758, 0.9783, 0.977, 0.9795, 0.978, 0.9773, 0.9769, 0.9805, 0.9768, 0.9788]" "[0.9561, 0.9579, 0.958, 0.9591, 0.9601, 0.9604, 0.9591, 0.9581, 0.9592, 0.9553, 0.9577, 0.9567, 0.9602, 0.9597, 0.9617, 0.9568, 0.9558, 0.9561, 0.9558, 0.9583]"
320 "[0.9707, 0.9742, 0.9654, 0.9723, 0.9699, 0.9724, 0.9753, 0.9701, 0.9735, 0.9712, 0.971, 0.9689, 0.97, 0.973, 0.974, 0.9726, 0.9714, 0.9718, 0.9726, 0.9724]" "[0.9796, 0.9784, 0.9783, 0.9788, 0.9779, 0.9792, 0.9772, 0.9783, 0.9776, 0.9758, 0.9782, 0.9761, 0.9801, 0.9794, 0.977, 0.9774, 0.9779, 0.9779, 0.9768, 0.9803]" "[0.9623, 0.9614, 0.9635, 0.9634, 0.9663, 0.9651, 0.962, 0.965, 0.9632, 0.9653, 0.9659, 0.9607, 0.9643, 0.965, 0.9649, 0.9637, 0.9659, 0.9676, 0.9631, 0.9632]"
640 "[0.9655, 0.9641, 0.9655, 0.9663, 0.9646, 0.9664, 0.9645, 0.9668, 0.962, 0.9665, 0.9655, 0.9663, 0.9663, 0.9644, 0.9638, 0.9631, 0.9629, 0.9636, 0.9616, 0.9647]" "[0.9785, 0.9783, 0.9758, 0.9782, 0.9777, 0.9791, 0.9786, 0.9769, 0.9789, 0.9774, 0.9781, 0.9771, 0.9783, 0.977, 0.9785, 0.9786, 0.9771, 0.9772, 0.9768, 0.9786]" "[0.9673, 0.9654, 0.966, 0.9679, 0.9662, 0.9668, 0.9643, 0.9672, 0.9667, 0.9675, 0.9667, 0.9666, 0.9666, 0.9676, 0.9675, 0.9661, 0.9681, 0.9659, 0.9667, 0.9656]"
1280 "[0.965, 0.9685, 0.9637, 0.9657, 0.9659, 0.9656, 0.9661, 0.9604, 0.9643, 0.966, 0.9655, 0.9628, 0.9641, 0.9638, 0.9641, 0.9641, 0.9662, 0.9663, 0.965, 0.9644]" "[0.979, 0.9782, 0.9788, 0.9771, 0.9783, 0.9791, 0.9784, 0.9807, 0.9779, 0.9781, 0.9786, 0.9791, 0.9792, 0.9793, 0.9795, 0.9782, 0.9785, 0.979, 0.978, 0.98]" "[0.9691, 0.9697, 0.9703, 0.9699, 0.9702, 0.9685, 0.9686, 0.9704, 0.9704, 0.9693, 0.9697, 0.969, 0.9701, 0.9677, 0.9706, 0.9692, 0.9678, 0.9691, 0.9693, 0.9692]"
2560 "[0.966, 0.9647, 0.9658, 0.9673, 0.966, 0.9659, 0.966, 0.9694, 0.9655, 0.9667, 0.9651, 0.9654, 0.965, 0.9668, 0.964, 0.9659, 0.9644, 0.9649, 0.9664, 0.9653]" "[0.9779, 0.9795, 0.9792, 0.9787, 0.9789, 0.979, 0.9777, 0.979, 0.9787, 0.9783, 0.9784, 0.9778, 0.9789, 0.9778, 0.979, 0.979, 0.9782, 0.9782, 0.9793, 0.9788]" "[0.9723, 0.9718, 0.9723, 0.9719, 0.9719, 0.9725, 0.9719, 0.9722, 0.9719, 0.9715, 0.972, 0.972, 0.9733, 0.9726, 0.9719, 0.9727, 0.9724, 0.9729, 0.9722, 0.9736]"
5120 "[0.9697, 0.9697, 0.9685, 0.9687, 0.9701, 0.9708, 0.9693, 0.9683, 0.9686, 0.9672, 0.9694, 0.9689, 0.9696, 0.9703, 0.9692, 0.9685, 0.9713, 0.969, 0.9691, 0.9687]" "[0.9796, 0.9798, 0.9797, 0.9801, 0.9797, 0.9796, 0.9801, 0.9794, 0.9803, 0.9795, 0.9798, 0.9794, 0.9799, 0.9791, 0.979, 0.9796, 0.9792, 0.9796, 0.9796, 0.9799]" "[0.9752, 0.9747, 0.9749, 0.9754, 0.9757, 0.9755, 0.9749, 0.9753, 0.9753, 0.9753, 0.9754, 0.976, 0.9751, 0.9754, 0.9749, 0.9752, 0.9745, 0.9742, 0.9747, 0.9753]"
