 Linear2
10 "[0.96182, 0.96396, 0.96384, 0.96342, 0.96224, 0.96308, 0.96262, 0.96218, 0.96344, 0.96238, 0.9637, 0.96384, 0.96206, 0.95816, 0.9624, 0.9613, 0.9623, 0.96358, 0.96368, 0.96326, 0.9633, 0.96336, 0.96352, 0.96214, 0.9632, 0.9637, 0.96366, 0.96394, 0.96136, 0.9634, 0.96276, 0.96308, 0.96218, 0.96372, 0.96222, 0.96238, 0.96258, 0.95944, 0.96382, 0.96352]"
20 "[0.96008, 0.95636, 0.96374, 0.96088, 0.96116, 0.95594, 0.96152, 0.96272, 0.96166, 0.95978, 0.95848, 0.9624, 0.96142, 0.9633, 0.96062, 0.96112, 0.95646, 0.9612, 0.96192, 0.96152, 0.95752, 0.9601, 0.95882, 0.96018, 0.96188, 0.95018, 0.95956, 0.96252, 0.96092, 0.96008, 0.96074, 0.96158, 0.96322, 0.96164, 0.96152, 0.9611, 0.959, 0.959, 0.95204, 0.95624]"
40 "[0.96004, 0.96236, 0.96352, 0.96322, 0.96258, 0.96304, 0.96226, 0.96288, 0.9631, 0.96294, 0.96372, 0.96238, 0.96318, 0.96336, 0.96388, 0.96194, 0.96298, 0.9637, 0.96286, 0.96418, 0.96382, 0.96262, 0.96216, 0.96132, 0.96306, 0.96294, 0.96352, 0.96376, 0.96348, 0.96268, 0.96172, 0.9629, 0.9621, 0.96254, 0.9631, 0.96346, 0.96244, 0.96434, 0.96384, 0.96188]"
80 "[0.96422, 0.96424, 0.9627, 0.96364, 0.96286, 0.96398, 0.9639, 0.96374, 0.96192, 0.9635, 0.96388, 0.96344, 0.96328, 0.9638, 0.96326, 0.9636, 0.96384, 0.96402, 0.9641, 0.96364, 0.9639, 0.96386, 0.9635, 0.96382, 0.96362, 0.96388, 0.96324, 0.96326, 0.96392, 0.96392, 0.96384, 0.96258, 0.96276, 0.96264, 0.96354, 0.9635, 0.9632, 0.96312, 0.96332, 0.96422]"
160 "[0.96412, 0.96298, 0.9631, 0.96414, 0.96396, 0.96422, 0.96396, 0.96298, 0.9639, 0.96326, 0.96282, 0.96372, 0.9625, 0.9645, 0.96396, 0.96362, 0.96408, 0.96404, 0.96318, 0.96376, 0.9637, 0.96212, 0.9638, 0.96298, 0.9642, 0.9635, 0.96306, 0.96408, 0.96406, 0.96328, 0.96414, 0.96374, 0.96388, 0.9639, 0.96406, 0.96328, 0.96324, 0.96406, 0.9644, 0.9639]"
320 "[0.96408, 0.96392, 0.96366, 0.96476, 0.96318, 0.96394, 0.96498, 0.964, 0.96428, 0.9644, 0.96466, 0.96378, 0.96398, 0.96424, 0.96404, 0.96402, 0.96354, 0.9648, 0.96362, 0.96326, 0.96358, 0.9646, 0.96458, 0.96396, 0.96454, 0.96454, 0.96454, 0.96396, 0.96476, 0.9645, 0.9645, 0.96354, 0.9645, 0.96438, 0.96494, 0.96398, 0.96458, 0.96338, 0.96348, 0.96332]"
640 "[0.96382, 0.96412, 0.9647, 0.96374, 0.96446, 0.96372, 0.96358, 0.96186, 0.96386, 0.9624, 0.9619, 0.96372, 0.96356, 0.9626, 0.9639, 0.96404, 0.96398, 0.96298, 0.96408, 0.96382, 0.96282, 0.96378, 0.96212, 0.96408, 0.96366, 0.96422, 0.96362, 0.96356, 0.96366, 0.95988, 0.96422, 0.96342, 0.9641, 0.96346, 0.96316, 0.9642, 0.96344, 0.96254, 0.96348, 0.96346]"
1280 "[0.96486, 0.96414, 0.96464, 0.96404, 0.96488, 0.96516, 0.9651, 0.9646, 0.96496, 0.96406, 0.96492, 0.96512, 0.9622, 0.96488, 0.96488, 0.96432, 0.96522, 0.96356, 0.96462, 0.96518, 0.96362, 0.96494, 0.96402, 0.9638, 0.96408, 0.96426, 0.96472, 0.96452, 0.96484, 0.9649, 0.9638, 0.96436, 0.96458, 0.965, 0.96476, 0.96494, 0.96318, 0.9647, 0.96494, 0.9641]"
2560 "[0.96528, 0.96564, 0.96422, 0.9651, 0.96536, 0.96546, 0.96476, 0.9646, 0.96536, 0.96506, 0.96512, 0.9647, 0.96498, 0.96482, 0.96502, 0.96414, 0.96472, 0.96478, 0.96452, 0.9647, 0.9652, 0.96468, 0.96502, 0.96498, 0.96408, 0.96404, 0.96518, 0.96484, 0.9653, 0.96454, 0.9646, 0.96416, 0.96472, 0.96494, 0.96552, 0.9646, 0.9637, 0.96526, 0.9638, 0.96572]"
5120 "[0.96554, 0.9653, 0.96544, 0.96518, 0.96464, 0.96556, 0.96514, 0.96498, 0.9654, 0.96514, 0.96502, 0.96492, 0.96528, 0.9648, 0.96578, 0.9657, 0.96496, 0.96496, 0.96504, 0.9652, 0.96546, 0.96526, 0.96516, 0.96554, 0.9655, 0.96468, 0.96578, 0.96516, 0.96546, 0.9652, 0.96552, 0.96402, 0.9657, 0.96492, 0.96562, 0.9657, 0.96584, 0.96542, 0.96538, 0.96524]"
10240 "[0.96574, 0.96542, 0.96538, 0.96528, 0.96572, 0.96552, 0.96558, 0.96558, 0.96544, 0.96588, 0.96534, 0.96538, 0.96506, 0.96564, 0.9658, 0.9653, 0.96562, 0.96516, 0.96584, 0.9656, 0.96518, 0.9656, 0.96522, 0.96536, 0.96556, 0.9657, 0.9655, 0.96582, 0.96554, 0.96548, 0.96508, 0.96538, 0.96572, 0.9653, 0.96512, 0.9649, 0.96558, 0.96568, 0.96548, 0.9653]"
20480 "[0.96576, 0.96574, 0.96624, 0.9662, 0.96602, 0.96634, 0.96628, 0.96604, 0.96646, 0.96614, 0.96628, 0.9666, 0.9666, 0.966, 0.96654, 0.96614, 0.96658, 0.9661, 0.9658, 0.96524, 0.96626, 0.96614, 0.96634, 0.96642, 0.96574, 0.96662, 0.96608, 0.96632, 0.96606, 0.96566, 0.96592, 0.9661, 0.96618, 0.96612, 0.96612, 0.96656, 0.96636, 0.96602, 0.9658, 0.96586]"
