 Linear2 Linear1 Linear0
10 "[0.8908, 0.8903, 0.8911, 0.8943, 0.8921, 0.8931, 0.8867, 0.8979, 0.8924, 0.8934, 0.8868, 0.8935, 0.8909, 0.8907, 0.8999, 0.9026, 0.8832, 0.8944, 0.8913, 0.8925]" "[0.7954, 0.7853, 0.7427, 0.7914, 0.7881, 0.793, 0.778, 0.7886, 0.7624, 0.7951, 0.7782, 0.7913, 0.8028, 0.8026, 0.818, 0.757, 0.7926, 0.7833, 0.7934, 0.7839]" "[0.4975, 0.5023, 0.5035, 0.5237, 0.5016, 0.51, 0.5047, 0.4948, 0.503, 0.5119, 0.5089, 0.5112, 0.5097, 0.4935, 0.5099, 0.4982, 0.5129, 0.4945, 0.5116, 0.4968]"
20 "[0.9592, 0.9525, 0.955, 0.9593, 0.9543, 0.9611, 0.9609, 0.9608, 0.964, 0.9549, 0.9633, 0.9574, 0.9628, 0.9577, 0.9643, 0.964, 0.9502, 0.9591, 0.9579, 0.965]" "[0.8964, 0.9054, 0.8944, 0.8905, 0.9049, 0.8993, 0.8879, 0.8932, 0.8949, 0.9038, 0.8976, 0.8769, 0.8888, 0.8771, 0.8363, 0.8931, 0.8941, 0.8901, 0.8782, 0.8769]" "[0.6006, 0.5634, 0.6033, 0.6458, 0.5826, 0.6086, 0.5876, 0.6216, 0.5951, 0.6028, 0.6341, 0.597, 0.6041, 0.5955, 0.6208, 0.6034, 0.5848, 0.6227, 0.6253, 0.6289]"
40 "[0.972, 0.9777, 0.9768, 0.9773, 0.9758, 0.9785, 0.9759, 0.9776, 0.9756, 0.9785, 0.9775, 0.9766, 0.9764, 0.9774, 0.9783, 0.9766, 0.9777, 0.9766, 0.9773, 0.9769]" "[0.9321, 0.9199, 0.917, 0.9306, 0.9327, 0.9139, 0.9234, 0.9113, 0.9202, 0.9232, 0.9202, 0.9252, 0.9214, 0.9319, 0.9295, 0.9217, 0.9314, 0.9162, 0.92, 0.9111]" "[0.7604, 0.778, 0.7513, 0.7644, 0.7846, 0.7808, 0.7645, 0.7756, 0.7835, 0.759, 0.7805, 0.7466, 0.7533, 0.7867, 0.773, 0.769, 0.7872, 0.7584, 0.773, 0.7752]"
80 "[0.9783, 0.9788, 0.9773, 0.9777, 0.9785, 0.9782, 0.9775, 0.9775, 0.9773, 0.9779, 0.9783, 0.9774, 0.978, 0.9779, 0.9778, 0.9781, 0.9771, 0.9777, 0.9782, 0.9781]" "[0.9573, 0.9628, 0.9677, 0.9594, 0.963, 0.963, 0.9593, 0.9613, 0.9608, 0.961, 0.9625, 0.9634, 0.9613, 0.963, 0.9631, 0.9607, 0.965, 0.9639, 0.9619, 0.9627]" "[0.8639, 0.86, 0.8626, 0.8718, 0.8603, 0.865, 0.859, 0.863, 0.8537, 0.8625, 0.8621, 0.8694, 0.8609, 0.8592, 0.8656, 0.8575, 0.8628, 0.856, 0.8646, 0.8661]"
160 "[0.9809, 0.9807, 0.9808, 0.9795, 0.9806, 0.9804, 0.9797, 0.9801, 0.9806, 0.9808, 0.9815, 0.9807, 0.9813, 0.9801, 0.9812, 0.9808, 0.9811, 0.9807, 0.9801, 0.9808]" "[0.9693, 0.9723, 0.97, 0.974, 0.9732, 0.9676, 0.9703, 0.9731, 0.9681, 0.973, 0.9679, 0.9757, 0.9692, 0.9716, 0.9746, 0.9721, 0.973, 0.976, 0.9715, 0.9696]" "[0.9122, 0.923, 0.9165, 0.9198, 0.9195, 0.9165, 0.9124, 0.9213, 0.9148, 0.9166, 0.9105, 0.9216, 0.9171, 0.9236, 0.9186, 0.9201, 0.9109, 0.9119, 0.9173, 0.9194]"
320 "[0.981, 0.9812, 0.9813, 0.9811, 0.9811, 0.9812, 0.9807, 0.9814, 0.9814, 0.9805, 0.9807, 0.9816, 0.9807, 0.9818, 0.9817, 0.981, 0.9809, 0.9815, 0.9812, 0.9809]" "[0.977, 0.9774, 0.9778, 0.9776, 0.9763, 0.9779, 0.9767, 0.9778, 0.9757, 0.9741, 0.9759, 0.9772, 0.9772, 0.9773, 0.978, 0.9768, 0.9772, 0.9762, 0.9741, 0.9779]" "[0.9411, 0.9387, 0.94, 0.9435, 0.9412, 0.9386, 0.9378, 0.9409, 0.9389, 0.9378, 0.9421, 0.9391, 0.9417, 0.9377, 0.9357, 0.9385, 0.9411, 0.9421, 0.9407, 0.9374]"
640 "[0.9813, 0.9816, 0.9817, 0.9814, 0.9814, 0.9814, 0.9816, 0.9822, 0.9812, 0.9822, 0.982, 0.9814, 0.9814, 0.9819, 0.9818, 0.9816, 0.9814, 0.9812, 0.9803, 0.9817]" "[0.9788, 0.9792, 0.9807, 0.9791, 0.9767, 0.9787, 0.9807, 0.9795, 0.9792, 0.9789, 0.9793, 0.9793, 0.9805, 0.9794, 0.9802, 0.9797, 0.9798, 0.9809, 0.9789, 0.9782]" "[0.9493, 0.951, 0.9516, 0.9506, 0.9511, 0.9484, 0.9489, 0.9496, 0.951, 0.9495, 0.9516, 0.9538, 0.9487, 0.9511, 0.9489, 0.9516, 0.9505, 0.9499, 0.9514, 0.9505]"
1280 "[0.9819, 0.9813, 0.9819, 0.9823, 0.9825, 0.9817, 0.982, 0.9817, 0.9818, 0.9823, 0.9817, 0.9818, 0.982, 0.9816, 0.9818, 0.9822, 0.9822, 0.982, 0.9815, 0.982]" "[0.9811, 0.9809, 0.9802, 0.9803, 0.98, 0.9808, 0.9803, 0.981, 0.9805, 0.9808, 0.9804, 0.9807, 0.98, 0.9817, 0.9792, 0.9812, 0.9809, 0.981, 0.9805, 0.9793]" "[0.9577, 0.9589, 0.9596, 0.9593, 0.9561, 0.9576, 0.9574, 0.9585, 0.9606, 0.9588, 0.9582, 0.9597, 0.9576, 0.9582, 0.9576, 0.9588, 0.9575, 0.9576, 0.9577, 0.9569]"
2560 "[0.9829, 0.9829, 0.9825, 0.9819, 0.982, 0.9824, 0.982, 0.9822, 0.982, 0.9821, 0.9825, 0.9824, 0.982, 0.9827, 0.9826, 0.9831, 0.9829, 0.9824, 0.983, 0.9821]" "[0.9804, 0.9813, 0.9809, 0.9809, 0.9806, 0.9808, 0.9814, 0.9819, 0.9817, 0.981, 0.9824, 0.9811, 0.9817, 0.982, 0.9811, 0.9817, 0.9814, 0.9815, 0.9814, 0.9822]" "[0.968, 0.9675, 0.967, 0.9668, 0.9666, 0.9681, 0.9678, 0.9671, 0.9676, 0.9678, 0.9671, 0.9664, 0.9688, 0.968, 0.9675, 0.9678, 0.9675, 0.9682, 0.9666, 0.9693]"
5120 "[0.9828, 0.9832, 0.9826, 0.9827, 0.9833, 0.9824, 0.983, 0.9827, 0.9826, 0.9827, 0.9828, 0.9829, 0.9829, 0.9824, 0.9825, 0.983, 0.983, 0.9829, 0.9827, 0.9824]" "[0.9824, 0.9818, 0.9815, 0.9814, 0.9824, 0.9816, 0.9819, 0.9819, 0.9823, 0.9827, 0.9815, 0.9815, 0.9828, 0.9819, 0.9818, 0.9817, 0.9814, 0.9814, 0.9821, 0.9819]" "[0.973, 0.9731, 0.9728, 0.973, 0.9736, 0.9738, 0.9732, 0.9728, 0.9743, 0.974, 0.9728, 0.973, 0.9735, 0.972, 0.9731, 0.9742, 0.973, 0.9733, 0.973, 0.9732]"
