 Linear2 Linear1 Linear0
10 "[0.9624, 0.9651, 0.9589, 0.963, 0.9665, 0.966, 0.9651, 0.967, 0.9556, 0.9658, 0.9652, 0.9646, 0.9596, 0.9629, 0.9667, 0.9692, 0.9612, 0.9637, 0.9683, 0.9606, 0.9614, 0.9598, 0.9601, 0.9624, 0.9597, 0.9632, 0.9382, 0.9611, 0.9513, 0.9678, 0.9525, 0.9615, 0.9631, 0.9663, 0.9558, 0.9651, 0.9674, 0.9651, 0.9617, 0.9666]" "[0.8336, 0.8186, 0.8432, 0.829, 0.8416, 0.8268, 0.8284, 0.8226, 0.8161, 0.8318, 0.8159, 0.8312, 0.8147, 0.8334, 0.8108, 0.8439, 0.8321, 0.8396, 0.8426, 0.8325, 0.8304, 0.8355, 0.8285, 0.8351, 0.8188, 0.8429, 0.8489, 0.8279, 0.8309, 0.8308, 0.8224, 0.8363, 0.8078, 0.8438, 0.8213, 0.8325, 0.8106, 0.7995, 0.8305, 0.8336]" "[0.4539, 0.4432, 0.4509, 0.4604, 0.4441, 0.4603, 0.4643, 0.4558, 0.4592, 0.4734, 0.4657, 0.4628, 0.4658, 0.4659, 0.434, 0.4554, 0.4607, 0.4489, 0.4672, 0.4856, 0.4391, 0.4429, 0.4591, 0.4648, 0.4432, 0.4727, 0.4627, 0.4727, 0.453, 0.4644, 0.4623, 0.4454, 0.4536, 0.4602, 0.4605, 0.4674, 0.4567, 0.4666, 0.4697, 0.4664]"
20 "[0.9804, 0.9799, 0.982, 0.9817, 0.9818, 0.9814, 0.9815, 0.9817, 0.9804, 0.9817, 0.9818, 0.9815, 0.9801, 0.9818, 0.9814, 0.9804, 0.9794, 0.9814, 0.9816, 0.9814, 0.9792, 0.9815, 0.9812, 0.9817, 0.9813, 0.9771, 0.9818, 0.9807, 0.9802, 0.9813, 0.9797, 0.9816, 0.9745, 0.9808, 0.9817, 0.9809, 0.9807, 0.9805, 0.9805, 0.98]" "[0.9318, 0.9098, 0.9199, 0.9268, 0.9253, 0.9182, 0.9251, 0.8983, 0.9186, 0.9293, 0.9357, 0.9187, 0.897, 0.9174, 0.9085, 0.9353, 0.9244, 0.9129, 0.9295, 0.9102, 0.9171, 0.9009, 0.9147, 0.9176, 0.9209, 0.9048, 0.9156, 0.915, 0.9172, 0.8825, 0.9167, 0.9222, 0.9227, 0.9201, 0.9198, 0.8917, 0.9137, 0.909, 0.8992, 0.9039]" "[0.5684, 0.5742, 0.5785, 0.5902, 0.5731, 0.5702, 0.5457, 0.5705, 0.5891, 0.5797, 0.5867, 0.5881, 0.5838, 0.5734, 0.5879, 0.5716, 0.5546, 0.5843, 0.5821, 0.596, 0.5886, 0.5774, 0.5807, 0.5801, 0.5763, 0.581, 0.5804, 0.5968, 0.5734, 0.5916, 0.5937, 0.5627, 0.586, 0.5758, 0.5833, 0.5752, 0.585, 0.5833, 0.5828, 0.567]"
40 "[0.9779, 0.9774, 0.974, 0.9764, 0.9756, 0.9764, 0.9794, 0.9758, 0.9774, 0.978, 0.9749, 0.9742, 0.9752, 0.9765, 0.9771, 0.9752, 0.9743, 0.9763, 0.9774, 0.9754, 0.9796, 0.9801, 0.9763, 0.9779, 0.9745, 0.9771, 0.9753, 0.9792, 0.9755, 0.9781, 0.9755, 0.9754, 0.9777, 0.9783, 0.9758, 0.9745, 0.9778, 0.9772, 0.978, 0.9771]" "[0.9559, 0.9595, 0.9606, 0.9531, 0.9493, 0.9499, 0.9601, 0.9519, 0.9555, 0.9606, 0.9589, 0.9488, 0.9419, 0.9644, 0.9664, 0.9636, 0.955, 0.9574, 0.9531, 0.9492, 0.9576, 0.9489, 0.9578, 0.9503, 0.9558, 0.956, 0.9582, 0.9608, 0.9585, 0.9535, 0.956, 0.9554, 0.9494, 0.9568, 0.9596, 0.9635, 0.9449, 0.9561, 0.9551, 0.9595]" "[0.7623, 0.7638, 0.7558, 0.7434, 0.7739, 0.7596, 0.7686, 0.7674, 0.7664, 0.7566, 0.781, 0.7514, 0.7565, 0.7724, 0.7663, 0.7642, 0.7564, 0.7576, 0.759, 0.7721, 0.7664, 0.7696, 0.7673, 0.7843, 0.7718, 0.775, 0.7699, 0.7459, 0.7712, 0.7762, 0.7629, 0.763, 0.7742, 0.7593, 0.7742, 0.7777, 0.7721, 0.7537, 0.7767, 0.7626]"
80 "[0.9776, 0.971, 0.9769, 0.9782, 0.9807, 0.9771, 0.9782, 0.9754, 0.9741, 0.9749, 0.9766, 0.9793, 0.9776, 0.9772, 0.9741, 0.9764, 0.9764, 0.9765, 0.9762, 0.9784, 0.975, 0.9768, 0.9762, 0.9758, 0.9737, 0.9771, 0.9796, 0.9784, 0.9773, 0.9777, 0.9769, 0.975, 0.973, 0.979, 0.9802, 0.9782, 0.9762, 0.9795, 0.9789, 0.9762]" "[0.9582, 0.9659, 0.9663, 0.9716, 0.9718, 0.9678, 0.9586, 0.9625, 0.9654, 0.9663, 0.967, 0.9682, 0.962, 0.9631, 0.9702, 0.9724, 0.9706, 0.9707, 0.9582, 0.963, 0.9629, 0.974, 0.9675, 0.9677, 0.9692, 0.9688, 0.9672, 0.9617, 0.9687, 0.9602, 0.9659, 0.9677, 0.972, 0.9702, 0.9654, 0.9619, 0.9666, 0.9694, 0.9686, 0.9652]" "[0.8669, 0.8692, 0.8699, 0.8672, 0.8623, 0.8698, 0.8663, 0.8736, 0.8671, 0.8638, 0.8675, 0.8792, 0.8608, 0.8649, 0.8756, 0.8661, 0.8782, 0.8692, 0.8725, 0.8747, 0.8718, 0.863, 0.8634, 0.871, 0.8645, 0.8712, 0.8691, 0.8708, 0.8728, 0.8712, 0.8717, 0.8699, 0.8738, 0.8676, 0.874, 0.8688, 0.8747, 0.8751, 0.8694, 0.8777]"
160 "[0.9774, 0.9759, 0.977, 0.9776, 0.9793, 0.9775, 0.9756, 0.9767, 0.9789, 0.9765, 0.9783, 0.9783, 0.977, 0.9784, 0.9752, 0.9763, 0.9762, 0.9783, 0.9765, 0.9769, 0.9769, 0.9781, 0.9765, 0.9746, 0.978, 0.9769, 0.9763, 0.977, 0.9779, 0.9781, 0.9764, 0.9764, 0.979, 0.9758, 0.9758, 0.9757, 0.9756, 0.9791, 0.9758, 0.9772]" "[0.9781, 0.9792, 0.9777, 0.9779, 0.9787, 0.9769, 0.9772, 0.9776, 0.9755, 0.9777, 0.9778, 0.9776, 0.9767, 0.9772, 0.9767, 0.9781, 0.9775, 0.9778, 0.9767, 0.9769, 0.9782, 0.9776, 0.9787, 0.977, 0.9768, 0.977, 0.9772, 0.9777, 0.9759, 0.9791, 0.977, 0.9786, 0.9772, 0.9786, 0.9794, 0.9769, 0.9784, 0.9767, 0.977, 0.9751]" "[0.9082, 0.9211, 0.917, 0.9127, 0.9141, 0.9157, 0.9137, 0.9188, 0.9159, 0.915, 0.9115, 0.9165, 0.9176, 0.9178, 0.9167, 0.917, 0.9115, 0.916, 0.9151, 0.9163, 0.9184, 0.9147, 0.9167, 0.9183, 0.9154, 0.9193, 0.9147, 0.9092, 0.918, 0.9194, 0.9152, 0.9117, 0.914, 0.9233, 0.9198, 0.9217, 0.9159, 0.916, 0.9238, 0.9163]"
320 "[0.9796, 0.9788, 0.9793, 0.9796, 0.9806, 0.9825, 0.9807, 0.9797, 0.9811, 0.9809, 0.9805, 0.9832, 0.9812, 0.9807, 0.979, 0.981, 0.981, 0.9803, 0.9818, 0.9818, 0.9796, 0.9802, 0.9811, 0.9792, 0.9828, 0.9794, 0.9809, 0.9805, 0.981, 0.9816, 0.981, 0.9787, 0.9801, 0.9804, 0.98, 0.9809, 0.9815, 0.9799, 0.9819, 0.9796]" "[0.9809, 0.9813, 0.9803, 0.9797, 0.9805, 0.98, 0.9804, 0.9804, 0.9803, 0.9802, 0.9794, 0.9799, 0.9806, 0.9814, 0.9802, 0.9801, 0.9806, 0.9809, 0.98, 0.9809, 0.9806, 0.9803, 0.9801, 0.9813, 0.9813, 0.9803, 0.979, 0.9808, 0.9804, 0.9805, 0.9803, 0.9804, 0.9811, 0.9802, 0.9803, 0.9811, 0.9811, 0.9797, 0.981, 0.9809]" "[0.9421, 0.9413, 0.9433, 0.9465, 0.9458, 0.9413, 0.9387, 0.9459, 0.9416, 0.9411, 0.9462, 0.9413, 0.9443, 0.9426, 0.9423, 0.9447, 0.9408, 0.9439, 0.9448, 0.9445, 0.9415, 0.9378, 0.9412, 0.9404, 0.9412, 0.9477, 0.9421, 0.9455, 0.944, 0.9443, 0.9432, 0.9433, 0.9458, 0.9455, 0.9403, 0.9417, 0.9407, 0.9429, 0.9402, 0.9423]"
640 "[0.9813, 0.9831, 0.9823, 0.9834, 0.9819, 0.982, 0.9828, 0.9823, 0.9829, 0.9831, 0.9832, 0.9827, 0.9817, 0.9827, 0.9831, 0.9836, 0.9822, 0.983, 0.9832, 0.9823, 0.9817, 0.9821, 0.9822, 0.9824, 0.9833, 0.9821, 0.9831, 0.9826, 0.983, 0.9826, 0.9824, 0.9826, 0.9832, 0.9821, 0.9828, 0.9819, 0.9823, 0.9829, 0.9815, 0.9826]" "[0.9795, 0.9806, 0.9797, 0.9797, 0.9797, 0.9816, 0.9796, 0.9799, 0.9807, 0.9803, 0.9813, 0.9794, 0.9814, 0.9808, 0.9808, 0.9811, 0.9808, 0.9807, 0.9805, 0.9799, 0.9803, 0.9797, 0.9805, 0.9793, 0.9809, 0.9798, 0.981, 0.9808, 0.9805, 0.9805, 0.9807, 0.9802, 0.9805, 0.9806, 0.9805, 0.9816, 0.9809, 0.9814, 0.9809, 0.9797]" "[0.9475, 0.9467, 0.9486, 0.9503, 0.9483, 0.9483, 0.9496, 0.9521, 0.9492, 0.9509, 0.9519, 0.9535, 0.9482, 0.9519, 0.9493, 0.9527, 0.9507, 0.9473, 0.9493, 0.9451, 0.952, 0.95, 0.9493, 0.951, 0.9523, 0.952, 0.951, 0.9501, 0.9481, 0.9511, 0.9496, 0.9527, 0.9505, 0.9519, 0.9504, 0.9512, 0.9519, 0.95, 0.9479, 0.9539]"
1280 "[0.9831, 0.9835, 0.9832, 0.9829, 0.9825, 0.9838, 0.9835, 0.9827, 0.9834, 0.9831, 0.9828, 0.9833, 0.9835, 0.9834, 0.9826, 0.9832, 0.9835, 0.9833, 0.983, 0.9835, 0.9837, 0.9836, 0.9831, 0.9835, 0.9834, 0.9837, 0.9835, 0.9836, 0.9836, 0.9836, 0.982, 0.9839, 0.9829, 0.9833, 0.9829, 0.9829, 0.9834, 0.9832, 0.9829, 0.9833]" "[0.9819, 0.9813, 0.981, 0.9806, 0.9814, 0.9822, 0.9811, 0.9808, 0.9807, 0.9816, 0.9811, 0.9821, 0.9823, 0.9805, 0.9805, 0.9817, 0.9821, 0.9809, 0.9816, 0.9816, 0.9816, 0.9822, 0.9812, 0.9807, 0.9818, 0.9812, 0.9808, 0.9805, 0.9816, 0.9813, 0.982, 0.9822, 0.9824, 0.9806, 0.9808, 0.9812, 0.9809, 0.9816, 0.9807, 0.9813]" "[0.9604, 0.9581, 0.9576, 0.9554, 0.9571, 0.9562, 0.9563, 0.9554, 0.9563, 0.9576, 0.9569, 0.9574, 0.9579, 0.9548, 0.9575, 0.9547, 0.9581, 0.9571, 0.9584, 0.9577, 0.9581, 0.9569, 0.9595, 0.9561, 0.9581, 0.9589, 0.9564, 0.9566, 0.9567, 0.9557, 0.9577, 0.9567, 0.9559, 0.9575, 0.9572, 0.9559, 0.9573, 0.9562, 0.9578, 0.9587]"
2560 "[0.9835, 0.9842, 0.9835, 0.9836, 0.9836, 0.9829, 0.9833, 0.9841, 0.9836, 0.9837, 0.9835, 0.9825, 0.9832, 0.9838, 0.9829, 0.984, 0.9835, 0.9836, 0.9838, 0.9837, 0.983, 0.9839, 0.9836, 0.9833, 0.9833, 0.984, 0.9827, 0.9836, 0.9837, 0.9834, 0.9835, 0.9836, 0.9837, 0.9835, 0.9841, 0.9842, 0.9837, 0.9835, 0.9828, 0.9834]" "[0.9815, 0.9814, 0.9824, 0.9812, 0.9817, 0.9813, 0.9817, 0.982, 0.9819, 0.9813, 0.9819, 0.9809, 0.9812, 0.9819, 0.9814, 0.9814, 0.981, 0.9818, 0.9815, 0.9817, 0.9822, 0.9814, 0.9816, 0.9821, 0.9822, 0.9816, 0.9816, 0.9804, 0.9816, 0.982, 0.9813, 0.9817, 0.982, 0.9812, 0.9812, 0.9818, 0.982, 0.9808, 0.9817, 0.9814]" "[0.9634, 0.965, 0.9635, 0.9657, 0.964, 0.9651, 0.9653, 0.9651, 0.9649, 0.9651, 0.9655, 0.9629, 0.9655, 0.9643, 0.9657, 0.9653, 0.9654, 0.9647, 0.9646, 0.9655, 0.9639, 0.964, 0.9655, 0.9653, 0.9654, 0.9653, 0.9636, 0.9645, 0.9635, 0.9651, 0.965, 0.9647, 0.9643, 0.963, 0.9653, 0.964, 0.9646, 0.9657, 0.9647, 0.9667]"
5120 "[0.9838, 0.9835, 0.9831, 0.9834, 0.9841, 0.9838, 0.9836, 0.9837, 0.9833, 0.9841, 0.9839, 0.9834, 0.9833, 0.9837, 0.983, 0.9838, 0.9837, 0.9833, 0.9837, 0.9838, 0.9837, 0.9836, 0.9841, 0.9839, 0.9841, 0.9829, 0.9836, 0.983, 0.9841, 0.984, 0.9836, 0.9841, 0.9832, 0.9835, 0.9838, 0.9842, 0.9839, 0.984, 0.9837, 0.9838]" "[0.9822, 0.9816, 0.9816, 0.9819, 0.9817, 0.981, 0.9821, 0.982, 0.9817, 0.9816, 0.9817, 0.9815, 0.9812, 0.9822, 0.9818, 0.9818, 0.9815, 0.9817, 0.9823, 0.9822, 0.9817, 0.982, 0.9814, 0.9817, 0.9815, 0.9818, 0.9816, 0.9812, 0.9817, 0.9822, 0.9818, 0.9816, 0.9817, 0.9818, 0.9813, 0.9808, 0.9811, 0.9818, 0.9819, 0.9821]" "[0.9694, 0.971, 0.9713, 0.9711, 0.9707, 0.972, 0.9703, 0.9694, 0.9713, 0.9703, 0.9709, 0.9709, 0.9708, 0.9699, 0.9702, 0.971, 0.9706, 0.9694, 0.9695, 0.9701, 0.9706, 0.9707, 0.9718, 0.971, 0.9707, 0.9703, 0.9704, 0.9717, 0.9725, 0.9708, 0.9706, 0.9711, 0.9697, 0.9703, 0.9706, 0.9718, 0.9703, 0.9704, 0.9701, 0.9715]"
