 X Y
0 2.494067952884317 1.5943646831393807
1 3.97049315591559 1.8520539306916333
2 4.564992119350705 1.9447450012109855
3 4.943738702349188 1.9937485135844533
4 5.328321084027042 2.0566828229698526
5 5.518222132565286 2.1198709713056756
6 5.756417094248731 2.1423512260778255
7 5.885544509684305 2.182315691528727
8 5.999855296589187 2.1980617943250738
9 6.202799843950859 2.1877163265836184
10 6.321803354256526 2.2118661275124665
11 6.44362570747945 2.2084637503205884
12 6.463606544862992 2.2152341550560357
13 6.591639547833899 2.2218287869652302
14 6.595832630356341 2.207683099248398
15 6.561382423644948 2.210997765098138
16 6.779247633653794 2.220601972810465
17 6.910350759164982 2.2371542041335624
18 6.897665268436993 2.230953869802692
19 7.04166803512528 2.248815855849976
20 7.010904430213133 2.2201724984634543
21 7.141960690371798 2.2505507010136734
22 7.146446145823782 2.226397047958103
23 7.232411467633542 2.248411218701946
24 7.18864638771491 2.236350791290473
25 7.277065555913754 2.2398409794009693
26 7.29124778989367 2.2520443528749365
27 7.40540098579009 2.2325955601100107
28 7.417361818218684 2.259378276447549
29 7.517476932132413 2.238133947431194
30 7.469964543507563 2.2204205763848472
31 7.559495253020553 2.2596041588421683
32 7.482842448763373 2.256541126712239
33 7.57780164112977 2.2563656521916955
34 7.713824420743644 2.2312498325702705
35 7.598746148330905 2.2491582900426965
36 7.614832958903923 2.2499604801431086
37 7.696548700615128 2.2706146135714382
38 7.743947243238512 2.2574082422312967
39 7.7292466994145475 2.225303852868871
40 7.7208583439695895 2.259176239865651
41 7.769634537222261 2.258775655974709
42 7.870859251203131 2.2472365703345476
43 7.737747413287231 2.2635411337653606
44 7.826329800189954 2.2580036633952534
45 7.698191174681153 2.267428282171629
46 7.847649623997404 2.228921578817458
47 7.738480876972325 2.271569606817164
48 7.776996417633165 2.276368057558322
49 7.898696381898853 2.2569898409301072
50 7.7987806842225424 2.256729333180387
51 8.04375640193433 2.2629326477434963
52 7.935624616970948 2.265267171424712
53 7.859025724691238 2.265421328386424
54 7.957146223122475 2.2828472321632347
55 8.040464761132878 2.2654949671001794
56 7.997642032908037 2.2806656290004605
57 7.993335828396947 2.2704834260081794
58 7.976530474509108 2.273196928732768
59 8.02855623898348 2.2767775726826835
60 7.908764734087397 2.280722623752757
61 8.052174376650445 2.2862640463910395
62 8.073070354936247 2.279722183801552
63 8.142946178314245 2.2619325387251887
64 8.054206104640148 2.283712938074817
65 8.156698729189651 2.2804206835715126
66 8.150421875912997 2.2602468481843507
67 8.135237072316391 2.2567144872452976
68 8.245189617595402 2.280949961235173
69 8.361887077019677 2.2663899541466157
70 8.111404876008418 2.270739786009088
71 8.344015506771504 2.273312220641222
72 8.28658243604181 2.2822265205507595
73 8.449143641932881 2.2709334645226105
74 8.169034527376365 2.29049868295543
75 8.215716876689857 2.274031878223916
76 8.160547472289387 2.274581827399855
77 8.340134059648378 2.26971418470568
78 8.538604256101129 2.2616178517658
79 8.369478722884192 2.2772559113977078
80 8.323594253210095 2.275860782765664
81 8.408283866412267 2.286079269449858
82 8.539354157673804 2.273594426600289
83 8.362713517170947 2.2837720233682206
84 8.399337332960554 2.269234433134585
85 8.345494401963402 2.291841082239603
86 8.405938625335693 2.2908374040047703
87 8.359150288229305 2.2759878957441066
88 8.331871224805642 2.2641014934151094
89 8.396865496703233 2.2826152644451194
90 8.27539414986615 2.278604383575973
91 8.420121411011682 2.2673799798104435
92 8.299475842742558 2.2946490047949752
93 8.360689521400849 2.2779916263587103
94 8.259621437691964 2.265269666062712
95 8.273333963624674 2.2628072832150483
96 8.125614451006125 2.2896962013289825
97 8.29541048336933 2.277217039282288
98 8.399323473609455 2.290569571663418
99 8.359260667556836 2.271550716664554
100 8.496183515724978 2.2737370151761582
101 8.706899706221305 2.2717020908520684
102 8.457801952181269 2.285936393444007
103 8.532089764472998 2.2724648817173114
104 8.637773353906605 2.2815436034405967
105 8.655508871892053 2.3079888084770945
106 8.455407809307225 2.2749047026532523
107 8.63711228528859 2.285396010248582
108 8.76521789745132 2.269608496489683
109 8.431025972298537 2.2824514785084116
110 8.384737619291549 2.273720516553987
111 8.626269328650706 2.3086480475714986
112 8.48613976302305 2.2781867264853837
113 8.529883871711261 2.2877979695231994
114 8.626175030712833 2.2917076538524355
115 8.513534815390528 2.2777448180727484
116 8.730811383486923 2.294318405796566
117 8.638131706635534 2.269842040764777
118 8.640613677377385 2.261108163832488
119 8.72072847138084 2.3058639826932787
120 8.678471925134343 2.2945138860087826
121 8.558486654295175 2.280318730815327
122 8.702578921453648 2.286575287015517
123 8.717058149559238 2.296346151433285
124 8.725101777162598 2.296404865680713
125 8.629247517382364 2.2803891977710182
126 8.643613358809485 2.2988311478876953
127 8.431262033810548 2.2691100820263417
128 8.695867443536695 2.3068857153445057
129 8.518948934089517 2.2818914564299924
130 8.541231676865529 2.2830946819759657
131 8.58976265943446 2.3022855829571096
132 8.582234973026113 2.272792804580164
133 8.808361383410992 2.2961597497711814
134 8.712731502067422 2.295507497838323
135 8.752617532608069 2.2938644823869825
136 8.696938767817349 2.3022070346285384
137 8.681538798797751 2.286422004490667
138 8.728746745823685 2.3148646076426123
139 8.680877213794473 2.299302242943461
140 8.694211645713915 2.2983979102559564
141 8.653153205934858 2.2755725283475847
142 8.815788126104815 2.2937262888768273
143 8.869047797121707 2.287866665712465
144 8.75093712173932 2.279781467541699
145 8.921152695660343 2.282166312373645
146 8.87617224596123 2.2839497138538634
147 8.792248438884862 2.2989839367674425
148 8.568000309840198 2.277915407554798
149 8.810899069523924 2.2935838877307297
150 8.861490486922422 2.278460316183443
151 8.822847188366532 2.2837826310175857
152 8.77376440690027 2.300140140039661
153 8.864588966866805 2.3101701259048064
154 9.091224348940555 2.296405592235909
155 8.823330121582718 2.288891025205359
156 8.79819110332507 2.296336045903617
157 9.114246726601044 2.2837240520811757
158 9.038468362030825 2.2851360919068773
159 8.860556467449495 2.2900309953926863
160 8.740115305823737 2.291419378812844
161 8.890047589749521 2.3034427743669936
162 8.874744706244265 2.279516267409257
163 8.740651448191059 2.2900944891699115
164 8.879167839249163 2.2747871402598103
165 8.792830076827823 2.285004310839549
166 8.719046892713031 2.304834898331719
167 8.915745306353998 2.2987605621464446
168 8.858759474980323 2.3070188755107717
169 8.781570702932457 2.2848342678275717
170 8.697966113474697 2.2796010175869927
171 8.811362046201083 2.2946803469511003
172 8.946037299260144 2.31816250580182
173 9.03276266418927 2.291549753521291
174 9.123275235365917 2.309575783980401
175 8.858683764652053 2.293376338425406
176 8.855852890353631 2.28013893199193
177 8.855673161728122 2.304716904722684
178 8.887670973465905 2.279465694280597
179 8.85598985109284 2.3028908114862667
180 8.96501330007309 2.294808418688616
181 9.029737166883821 2.307572583310412
182 8.878700869908265 2.284372859515285
183 9.038386624006298 2.30828440952075
184 8.970822303216039 2.2850736827364466
185 8.963657839603334 2.296741917658756
186 8.812795979151794 2.300492318885586
187 8.69258118410246 2.3067538015085374
188 8.749075513880399 2.2977088917205686
189 8.878706381784232 2.288342524620029
190 8.86360581508745 2.284381799364542
191 8.680197293159521 2.2670029862232117
192 8.76342731686 2.2823588009129203
193 8.867189785315528 2.2966234494724547
194 8.900346622647833 2.2765517563898983
195 8.882413997469355 2.2846882138489546
196 8.737609614128186 2.2991028137116634
197 8.887509660698226 2.3030831764377124
198 8.719098818245657 2.2859268617855992
199 8.928969221092514 2.3056235528105242
200 8.904474458988243 2.286915175863917
201 9.002100964293096 2.289944070069146
202 9.052880760052759 2.311228589000295
203 9.105705619988283 2.2931869760226298
204 8.850243593844192 2.2944330479861437
205 9.091530428113531 2.3172388678478404
206 9.187258583109525 2.314084249791376
207 9.004981862990212 2.29842833955706
208 8.929955660449385 2.3130284282268505
209 8.917834442938673 2.286061107971092
210 9.19707189860502 2.30640147407473
211 9.112060535010569 2.304229157089622
212 9.242237010273323 2.321118218356399
213 9.062197204449731 2.2930732728180727
214 8.965170969895278 2.2922615968220605
215 9.297711694975035 2.3010642789833917
216 9.152842814888434 2.283875082623902
217 9.120291511594402 2.311912402016292
218 9.033136852544631 2.3021412722024874
219 9.159909928014493 2.3105111695578877
220 8.978171968912061 2.29089769099561
221 9.088702444781624 2.3131651810560183
222 9.06939447321598 2.3013800009731997
223 8.809280924887453 2.2789498059105533
224 8.853604201456946 2.297268489243295
225 8.9835258394621 2.3110085641038363
226 9.16704157008944 2.3061351202675517
227 9.300648279099669 2.3067913825195547
228 9.135224459860563 2.3027586102203172
229 8.999488199491637 2.301571686403446
230 8.803690465140681 2.3100503396366445
231 8.87514037261077 2.3011266210632866
232 8.878114086756774 2.307844256761515
233 8.904194491734437 2.293971454503977
234 9.035819177378976 2.2849528131326795
235 9.097057673603437 2.3035003025949847
236 8.997904447017687 2.2987490906534602
237 9.033841850068331 2.2947829242848674
238 8.98635221714092 2.2904680248402873
239 8.935970594532682 2.2871922278573726
240 8.80595310265419 2.297343357761889
241 8.965894988362823 2.2918422097843405
242 8.968404382326026 2.315810942113117
243 9.046936119337218 2.306202649646461
244 9.008142883178747 2.288061863155727
245 9.20532779162529 2.300606879295331
246 9.1861095236376 2.3069428310010105
247 9.045686193552063 2.284536192767428
248 9.127564608203292 2.3114581495099724
249 9.01716139813735 2.30576232414675
250 9.046664080348625 2.3082511444792364
251 9.09633182688347 2.2994362748629675
252 8.944575461166165 2.300921641678607
253 9.250099258965225 2.2822820801305546
254 9.310049612940205 2.2974130237272
255 9.15209271727015 2.311124902342168
256 9.058481546939833 2.2893951094546026
257 9.180618865795045 2.303157882244101
258 9.22309189893623 2.293264077173025
259 9.128210080178428 2.288774430469314
260 9.031165418466685 2.3020731786981012
261 8.97991928161603 2.3103253835750417
262 8.994555045078151 2.2976510504975702
263 9.246108776585185 2.3303790572695258
264 8.992681644539132 2.2899951230010713
265 8.94798340616633 2.308659979376183
266 8.974422521500792 2.3028260114916126
267 9.055227001696402 2.315771630589996
268 9.057429948689249 2.3002437721778994
269 9.168387615850186 2.2940503928051177
270 9.082872534815168 2.3194814226921134
271 9.00962192356869 2.2741856278401413
272 9.248863320780027 2.303104312781474
273 9.030501778091864 2.2916767794939013
274 8.957119081257645 2.296720027782341
275 8.930182749061222 2.3065103380036014
276 9.091992011567427 2.315014732251235
277 9.225829138575007 2.2956627004236974
278 9.41408088704421 2.306232855359525
279 9.258125376927344 2.315994338542929
280 9.167484355198829 2.3027396456325224
281 8.948513955866556 2.331567258913935
282 9.125521110132407 2.3203742913725254
283 9.162339715596058 2.308658907763766
284 9.211750396055068 2.3261440804501845
285 9.134945850801694 2.2945295572280884
286 9.21309769153595 2.3088766339265905
287 9.192926882567564 2.316888568243144
288 9.167325763905783 2.31654483899121
289 9.076143639912537 2.3276509516894537
290 9.272816912822814 2.3016691842067862
291 9.012018263622483 2.3077639895027846
292 9.10733406182149 2.298943869310533
293 9.152111474371635 2.3202156109549987
294 9.08275781084576 2.284797030461343
