 Linear2 Linear1 Linear0
10 "[0.9529, 0.9499, 0.936, 0.9465, 0.9525, 0.9448, 0.952, 0.9519, 0.9485, 0.9403, 0.9464, 0.9507, 0.949, 0.9538, 0.9506, 0.9442, 0.9345, 0.947, 0.9539, 0.9505]" "[0.8121, 0.8245, 0.809, 0.8313, 0.8085, 0.8268, 0.7939, 0.7986, 0.7865, 0.8041, 0.8001, 0.8162, 0.8022, 0.8097, 0.7893, 0.7892, 0.8046, 0.7755, 0.8033, 0.8082]" "[0.4918, 0.5201, 0.5113, 0.5048, 0.5051, 0.4915, 0.507, 0.4966, 0.5054, 0.4954, 0.4921, 0.5052, 0.4967, 0.5066, 0.5153, 0.5128, 0.5052, 0.4915, 0.4945, 0.4976]"
20 "[0.953, 0.9571, 0.9491, 0.9499, 0.9595, 0.9661, 0.9509, 0.9468, 0.9451, 0.9573, 0.9503, 0.953, 0.9681, 0.9545, 0.9589, 0.96, 0.9461, 0.9633, 0.9727, 0.9687]" "[0.836, 0.8477, 0.8492, 0.8343, 0.8444, 0.8361, 0.8375, 0.8234, 0.8272, 0.8449, 0.8466, 0.8213, 0.8325, 0.8298, 0.8511, 0.841, 0.8345, 0.8155, 0.8149, 0.8496]" "[0.6217, 0.6117, 0.645, 0.666, 0.6083, 0.6373, 0.6001, 0.6386, 0.6554, 0.638, 0.654, 0.6434, 0.6045, 0.6291, 0.6575, 0.6368, 0.6132, 0.6527, 0.6394, 0.6555]"
40 "[0.9658, 0.9762, 0.9779, 0.9769, 0.9701, 0.9648, 0.9737, 0.9741, 0.9739, 0.9769, 0.966, 0.9724, 0.9625, 0.9745, 0.9767, 0.9541, 0.963, 0.9753, 0.973, 0.9684]" "[0.9276, 0.9285, 0.9251, 0.9261, 0.9176, 0.9094, 0.929, 0.9191, 0.9173, 0.9305, 0.9269, 0.9261, 0.9165, 0.9247, 0.9277, 0.9236, 0.9274, 0.9271, 0.9174, 0.9098]" "[0.7746, 0.7882, 0.7885, 0.7829, 0.7919, 0.7973, 0.7868, 0.7846, 0.7937, 0.7717, 0.7958, 0.7624, 0.7728, 0.797, 0.7994, 0.7581, 0.7969, 0.7882, 0.7793, 0.7954]"
80 "[0.9768, 0.977, 0.9769, 0.9769, 0.9763, 0.9781, 0.9783, 0.9775, 0.9747, 0.9772, 0.9767, 0.9776, 0.977, 0.9728, 0.9752, 0.977, 0.9765, 0.9775, 0.9755, 0.9758]" "[0.9534, 0.9522, 0.9537, 0.9494, 0.9541, 0.9578, 0.955, 0.9553, 0.956, 0.9534, 0.9532, 0.9567, 0.9483, 0.9525, 0.9547, 0.9489, 0.9567, 0.9577, 0.9522, 0.9536]" "[0.8582, 0.8383, 0.8543, 0.8573, 0.859, 0.8613, 0.8487, 0.8652, 0.8549, 0.8542, 0.851, 0.8657, 0.8572, 0.8518, 0.8621, 0.8504, 0.8571, 0.862, 0.86, 0.8552]"
160 "[0.9794, 0.9776, 0.979, 0.9787, 0.9783, 0.9788, 0.979, 0.9786, 0.9789, 0.9792, 0.9785, 0.9782, 0.9802, 0.9781, 0.9786, 0.9783, 0.9789, 0.9769, 0.9794, 0.9776]" "[0.9644, 0.9669, 0.9653, 0.9646, 0.9651, 0.9661, 0.9632, 0.9618, 0.9657, 0.963, 0.9579, 0.9643, 0.9652, 0.9608, 0.9645, 0.9658, 0.9633, 0.9658, 0.9653, 0.9635]" "[0.886, 0.8991, 0.8915, 0.8951, 0.9049, 0.8992, 0.8917, 0.8992, 0.8842, 0.8963, 0.8909, 0.8991, 0.8852, 0.8895, 0.8958, 0.8941, 0.8863, 0.887, 0.8923, 0.902]"
320 "[0.9813, 0.9796, 0.9799, 0.9802, 0.979, 0.98, 0.98, 0.979, 0.979, 0.9802, 0.979, 0.9799, 0.9804, 0.9803, 0.9795, 0.9798, 0.9795, 0.9794, 0.9797, 0.9784]" "[0.9696, 0.9718, 0.9699, 0.9708, 0.97, 0.9704, 0.968, 0.97, 0.9697, 0.9692, 0.9683, 0.9688, 0.9693, 0.9685, 0.9713, 0.9693, 0.9704, 0.9706, 0.969, 0.9696]" "[0.9285, 0.9245, 0.9327, 0.9317, 0.9262, 0.9247, 0.9242, 0.9266, 0.9205, 0.9277, 0.9313, 0.9291, 0.9314, 0.9241, 0.922, 0.9261, 0.9277, 0.9324, 0.9305, 0.9246]"
640 "[0.9791, 0.9813, 0.9808, 0.9803, 0.9805, 0.9795, 0.9793, 0.9804, 0.9782, 0.9777, 0.9797, 0.9797, 0.9801, 0.98, 0.979, 0.9804, 0.9804, 0.9801, 0.9798, 0.9791]" "[0.9716, 0.9715, 0.9707, 0.9722, 0.9696, 0.9707, 0.9702, 0.9711, 0.9717, 0.9716, 0.9694, 0.9708, 0.9707, 0.9714, 0.9713, 0.9717, 0.9721, 0.9707, 0.9715, 0.9686]" "[0.9388, 0.938, 0.9385, 0.9403, 0.9375, 0.9384, 0.9358, 0.9395, 0.9385, 0.9402, 0.9421, 0.9436, 0.939, 0.9441, 0.9407, 0.9416, 0.9379, 0.9385, 0.933, 0.9389]"
1280 "[0.9805, 0.9802, 0.9803, 0.981, 0.9808, 0.9801, 0.9804, 0.9801, 0.9801, 0.9802, 0.9797, 0.9802, 0.98, 0.9805, 0.9807, 0.9801, 0.9804, 0.9806, 0.9798, 0.9804]" "[0.9725, 0.9719, 0.9727, 0.9734, 0.9716, 0.9733, 0.973, 0.9717, 0.9723, 0.974, 0.9715, 0.9725, 0.9734, 0.9727, 0.9717, 0.9735, 0.9742, 0.973, 0.9723, 0.9726]" "[0.956, 0.9498, 0.953, 0.9542, 0.9535, 0.9514, 0.951, 0.9514, 0.9494, 0.9515, 0.9506, 0.9517, 0.951, 0.9507, 0.9509, 0.9505, 0.9508, 0.9528, 0.9519, 0.9503]"
2560 "[0.9802, 0.9801, 0.9802, 0.9804, 0.9799, 0.9808, 0.98, 0.9799, 0.9805, 0.9794, 0.9802, 0.9804, 0.9806, 0.9804, 0.98, 0.9795, 0.98, 0.9802, 0.9801, 0.9803]" "[0.9761, 0.9744, 0.9753, 0.9754, 0.9752, 0.9752, 0.9755, 0.9756, 0.9769, 0.9757, 0.9746, 0.9741, 0.9751, 0.9751, 0.9757, 0.9746, 0.9754, 0.9756, 0.9757, 0.9755]" "[0.9646, 0.9629, 0.9608, 0.9627, 0.9614, 0.9609, 0.9614, 0.9621, 0.9619, 0.9614, 0.9617, 0.9605, 0.9638, 0.9616, 0.9636, 0.9621, 0.9623, 0.9612, 0.9605, 0.9647]"
5120 "[0.9796, 0.9794, 0.9807, 0.9804, 0.9809, 0.9799, 0.9805, 0.9804, 0.9802, 0.9803, 0.9795, 0.98, 0.98, 0.9804, 0.9805, 0.9797, 0.98, 0.9796, 0.9799, 0.9807]" "[0.9766, 0.9753, 0.9762, 0.9756, 0.9751, 0.976, 0.9764, 0.9757, 0.9762, 0.9759, 0.9758, 0.9747, 0.9757, 0.9754, 0.9756, 0.9751, 0.9748, 0.9751, 0.9762, 0.9758]" "[0.9683, 0.9684, 0.9682, 0.9681, 0.9667, 0.9689, 0.9681, 0.9678, 0.9688, 0.9684, 0.9667, 0.9679, 0.9685, 0.9673, 0.9663, 0.9681, 0.9675, 0.9669, 0.9673, 0.9677]"
10240 "[0.9802, 0.98, 0.9804, 0.9804, 0.9804, 0.9799, 0.9804, 0.9802, 0.9803, 0.9802, 0.9802, 0.9798, 0.9797, 0.9802, 0.98, 0.9799, 0.98, 0.9794, 0.9807, 0.9798]" "[0.9778, 0.9778, 0.9786, 0.9787, 0.9775, 0.9779, 0.9788, 0.9781, 0.9789, 0.9792, 0.9782, 0.9774, 0.9775, 0.9784, 0.9778, 0.9777, 0.9772, 0.9771, 0.9782, 0.979]" "[0.9747, 0.9738, 0.9742, 0.9732, 0.9741, 0.9732, 0.9741, 0.9736, 0.9747, 0.974, 0.9753, 0.974, 0.9735, 0.9744, 0.9742, 0.9736, 0.9743, 0.9738, 0.974, 0.9741]"
20480 "[0.9802, 0.9805, 0.9802, 0.98, 0.9793, 0.9794, 0.9803, 0.9798, 0.9803, 0.9798, 0.9797, 0.9794, 0.9804, 0.9806, 0.9802, 0.9798, 0.9798, 0.98, 0.9802, 0.9803]" "[0.9792, 0.9788, 0.9789, 0.9798, 0.979, 0.9794, 0.9796, 0.9797, 0.9792, 0.98, 0.9791, 0.9803, 0.9785, 0.9803, 0.9796, 0.9795, 0.9793, 0.9784, 0.9798, 0.9799]" "[0.9764, 0.9769, 0.9762, 0.9768, 0.9773, 0.9769, 0.977, 0.9769, 0.9781, 0.9773, 0.9765, 0.9764, 0.9773, 0.9777, 0.9761, 0.9767, 0.9769, 0.977, 0.9771, 0.9765]"
