 Linear2
10 "[0.95266, 0.95066, 0.92272, 0.9524, 0.94622, 0.94612, 0.9345, 0.94552, 0.94324, 0.9393, 0.93784, 0.94874, 0.946, 0.94084, 0.94104, 0.94602, 0.9427, 0.9486, 0.94292, 0.94788, 0.95198, 0.94786, 0.945, 0.94194, 0.94918, 0.9462, 0.94902, 0.93462, 0.93714, 0.93692, 0.94736, 0.9433, 0.94256, 0.94114, 0.95166, 0.94302, 0.94228, 0.9376, 0.94456, 0.94244, 0.94112, 0.94288, 0.9462, 0.9457, 0.9533, 0.94078, 0.9495, 0.9534, 0.9429, 0.94082, 0.94532, 0.93868, 0.95452, 0.94418, 0.94782, 0.94902, 0.91954, 0.9382, 0.94954, 0.95342, 0.95168, 0.93998, 0.92806, 0.94996, 0.94844, 0.94764, 0.95084, 0.9399, 0.94742, 0.95204, 0.94168, 0.94114, 0.94212, 0.95074, 0.94358, 0.9429, 0.95164, 0.93378, 0.9508, 0.94826, 0.94902, 0.95208, 0.95082, 0.94788, 0.94848, 0.94704, 0.9386, 0.94518, 0.94622, 0.94222, 0.9505, 0.94838, 0.94814, 0.94698, 0.94486, 0.9472, 0.94766, 0.9524, 0.9478, 0.94256]"
20 "[0.9438, 0.91666, 0.9408, 0.94836, 0.94838, 0.9313, 0.94874, 0.94818, 0.94998, 0.94208, 0.94556, 0.94078, 0.9464, 0.95532, 0.94642, 0.94836, 0.92798, 0.9522, 0.94374, 0.94348, 0.9225, 0.93676, 0.95272, 0.95076, 0.94354, 0.94944, 0.93992, 0.94976, 0.9482, 0.94288, 0.9453, 0.94514, 0.95536, 0.9498, 0.94546, 0.94296, 0.93492, 0.93414, 0.93832, 0.92856, 0.95634, 0.95096, 0.94518, 0.93194, 0.94848, 0.94378, 0.9516, 0.9522, 0.94036, 0.94982, 0.94692, 0.93402, 0.95116, 0.94494, 0.93936, 0.94926, 0.9532, 0.94598, 0.9371, 0.94552, 0.94782, 0.95056, 0.951, 0.94268, 0.9429, 0.94558, 0.9495, 0.93966, 0.93754, 0.95116, 0.9436, 0.94612, 0.94214, 0.93966, 0.94634, 0.94002, 0.94828, 0.9434, 0.89492, 0.95468, 0.9382, 0.95068, 0.94908, 0.94654, 0.95176, 0.94632, 0.94938, 0.93632, 0.94426, 0.94642, 0.94618, 0.93648, 0.95462, 0.94404, 0.93578, 0.94604, 0.94166, 0.95126, 0.94682, 0.92714]"
40 "[0.95398, 0.95936, 0.95952, 0.95756, 0.9579, 0.95994, 0.96056, 0.9606, 0.96152, 0.96194, 0.9596, 0.95598, 0.95666, 0.94614, 0.95828, 0.95554, 0.95984, 0.9622, 0.95674, 0.96224, 0.95566, 0.95448, 0.95714, 0.95888, 0.96252, 0.95712, 0.95714, 0.96036, 0.95408, 0.96066, 0.95846, 0.9583, 0.95826, 0.9587, 0.95872, 0.9562, 0.9534, 0.95882, 0.95792, 0.95922, 0.95966, 0.95958, 0.9605, 0.96188, 0.9594, 0.95634, 0.95824, 0.95786, 0.96116, 0.96042, 0.95724, 0.96078, 0.94806, 0.96288, 0.95782, 0.95934, 0.96004, 0.95938, 0.96066, 0.95918, 0.96058, 0.95536, 0.96092, 0.9629, 0.95668, 0.9598, 0.95946, 0.95602, 0.95892, 0.95974, 0.95262, 0.95724, 0.96044, 0.95416, 0.95564, 0.9571, 0.95512, 0.95914, 0.9599, 0.95888, 0.95496, 0.96014, 0.9586, 0.95648, 0.95814, 0.9605, 0.95608, 0.95894, 0.95744, 0.9561, 0.95924, 0.9548, 0.95792, 0.95936, 0.96248, 0.9608, 0.96088, 0.95092, 0.95692, 0.95942]"
80 "[0.95742, 0.95794, 0.95536, 0.96214, 0.95604, 0.9574, 0.95724, 0.95628, 0.95936, 0.95228, 0.95606, 0.95456, 0.95654, 0.95484, 0.95374, 0.95888, 0.95566, 0.9572, 0.95704, 0.9585, 0.95504, 0.95878, 0.96006, 0.95782, 0.9589, 0.95486, 0.95856, 0.95928, 0.95906, 0.95446, 0.9587, 0.95268, 0.95654, 0.95616, 0.94988, 0.95738, 0.96052, 0.95864, 0.9578, 0.95828, 0.95608, 0.95638, 0.95882, 0.9526, 0.95516, 0.95672, 0.95854, 0.95702, 0.95606, 0.9597, 0.95796, 0.95712, 0.95398, 0.9556, 0.9558, 0.9611, 0.95912, 0.95502, 0.9553, 0.9537, 0.94708, 0.95656, 0.95722, 0.9589, 0.95752, 0.96146, 0.95708, 0.95676, 0.95886, 0.9586, 0.9542, 0.9582, 0.95838, 0.95874, 0.9544, 0.9586, 0.9562, 0.95312, 0.96002, 0.95746, 0.95066, 0.95178, 0.95818, 0.94914, 0.95608, 0.95766, 0.95616, 0.95618, 0.95604, 0.9586, 0.95902, 0.95684, 0.9566, 0.95516, 0.96082, 0.9554, 0.95706, 0.95376, 0.95344, 0.9581]"
160 "[0.95902, 0.96108, 0.95842, 0.96162, 0.9609, 0.95902, 0.9584, 0.95952, 0.94784, 0.9591, 0.96096, 0.95812, 0.95734, 0.95958, 0.95926, 0.9573, 0.95522, 0.95836, 0.95824, 0.95972, 0.9588, 0.96004, 0.9614, 0.95818, 0.95912, 0.95872, 0.95418, 0.95674, 0.9589, 0.96258, 0.95818, 0.96092, 0.95702, 0.96188, 0.95348, 0.95936, 0.95944, 0.9574, 0.95842, 0.95598, 0.96006, 0.95822, 0.96144, 0.95972, 0.95814, 0.9584, 0.96096, 0.95478, 0.95712, 0.95494, 0.92186, 0.96044, 0.95822, 0.95796, 0.96016, 0.9581, 0.95896, 0.9547, 0.95838, 0.9579, 0.95914, 0.95902, 0.95682, 0.95874, 0.95592, 0.95998, 0.95844, 0.96004, 0.9594, 0.95852, 0.95548, 0.95358, 0.94996, 0.95264, 0.9485, 0.95956, 0.96142, 0.95874, 0.96014, 0.96154, 0.95824, 0.95972, 0.95808, 0.95604, 0.9593, 0.95676, 0.95746, 0.95656, 0.95646, 0.95592, 0.9579, 0.95768, 0.95882, 0.96018, 0.9523, 0.95542, 0.96002, 0.9602, 0.95194, 0.95852]"
320 "[0.95812, 0.96352, 0.96404, 0.96114, 0.95748, 0.96118, 0.95968, 0.95908, 0.958, 0.963, 0.96294, 0.95848, 0.94404, 0.95916, 0.96094, 0.96278, 0.96102, 0.96158, 0.95864, 0.96162, 0.96204, 0.96256, 0.96202, 0.95836, 0.96292, 0.95774, 0.96218, 0.96148, 0.95952, 0.96386, 0.9598, 0.96026, 0.95984, 0.96124, 0.963, 0.9614, 0.9631, 0.95188, 0.95778, 0.9632, 0.95776, 0.95944, 0.96292, 0.95454, 0.96088, 0.95962, 0.961, 0.96348, 0.9582, 0.96098, 0.95904, 0.96104, 0.96366, 0.9645, 0.95902, 0.9581, 0.9596, 0.96, 0.96354, 0.9609, 0.95964, 0.96142, 0.9548, 0.9639, 0.96348, 0.95306, 0.96108, 0.96332, 0.96168, 0.96374, 0.96156, 0.96038, 0.96112, 0.95848, 0.96032, 0.95776, 0.96258, 0.96244, 0.9576, 0.95736, 0.9605, 0.95812, 0.9627, 0.96178, 0.95922, 0.96078, 0.95548, 0.96264, 0.96408, 0.9585, 0.96052, 0.96038, 0.9623, 0.96266, 0.96078, 0.962, 0.9569, 0.95978, 0.96198, 0.95862]"
640 "[0.96304, 0.96194, 0.96482, 0.9603, 0.9623, 0.96182, 0.96064, 0.96172, 0.9613, 0.95638, 0.95638, 0.9623, 0.96158, 0.96334, 0.96194, 0.95788, 0.96312, 0.96032, 0.95932, 0.96122, 0.95412, 0.96284, 0.9615, 0.9643, 0.95748, 0.9615, 0.96106, 0.96144, 0.96298, 0.96272, 0.96154, 0.96366, 0.9583, 0.96258, 0.95616, 0.96274, 0.96312, 0.96356, 0.96318, 0.95958, 0.9634, 0.96152, 0.95794, 0.96216, 0.9598, 0.95288, 0.96292, 0.96128, 0.96104, 0.96012, 0.95958, 0.96154, 0.9629, 0.95276, 0.96054, 0.96306, 0.95996, 0.96254, 0.96246, 0.96222, 0.962, 0.96108, 0.96148, 0.96232, 0.96244, 0.96412, 0.96504, 0.96276, 0.96374, 0.96344, 0.9594, 0.95638, 0.9623, 0.96042, 0.96166, 0.95374, 0.9599, 0.95958, 0.95516, 0.96258, 0.96234, 0.96084, 0.96278, 0.96396, 0.96248, 0.96028, 0.96496, 0.96166, 0.9631, 0.96296, 0.95824, 0.96246, 0.96258, 0.96206, 0.96088, 0.95624, 0.96256, 0.96228, 0.96318, 0.96364]"
1280 "[0.9645, 0.96358, 0.96332, 0.96224, 0.96352, 0.96414, 0.9627, 0.95642, 0.96172, 0.96172, 0.96372, 0.96464, 0.96378, 0.95954, 0.96106, 0.962, 0.96442, 0.9612, 0.96232, 0.96132, 0.96348, 0.9616, 0.96174, 0.96256, 0.96334, 0.96404, 0.9639, 0.95984, 0.96406, 0.96254, 0.95908, 0.96322, 0.96502, 0.96052, 0.96118, 0.96194, 0.9645, 0.9568, 0.96368, 0.96406, 0.96322, 0.96414, 0.96232, 0.96084, 0.96374, 0.96366, 0.9627, 0.96118, 0.96202, 0.96206, 0.9561, 0.96368, 0.96258, 0.96344, 0.95904, 0.9646, 0.96476, 0.96208, 0.96222, 0.96202, 0.96222, 0.96256, 0.95156, 0.96558, 0.96342, 0.96164, 0.96524, 0.96242, 0.96218, 0.96472, 0.96196, 0.9624, 0.96056, 0.96134, 0.9645, 0.9632, 0.96472, 0.96522, 0.9629, 0.96184, 0.96474, 0.96116, 0.96196, 0.96194, 0.9611, 0.96422, 0.9631, 0.9614, 0.96578, 0.95324, 0.9615, 0.96494, 0.96282, 0.96232, 0.96316, 0.96482, 0.9598, 0.96368, 0.96384, 0.96358]"
2560 "[0.9643, 0.96376, 0.96414, 0.96394, 0.96434, 0.96498, 0.96416, 0.9647, 0.96306, 0.96196, 0.96514, 0.96362, 0.96466, 0.96522, 0.9633, 0.9639, 0.96098, 0.9645, 0.96444, 0.96492, 0.96462, 0.96498, 0.96528, 0.96462, 0.96246, 0.9636, 0.96394, 0.96392, 0.96488, 0.9648, 0.96356, 0.96432, 0.96374, 0.9648, 0.96408, 0.96476, 0.9636, 0.96014, 0.96386, 0.9644, 0.9645, 0.96172, 0.96488, 0.94818, 0.96462, 0.96446, 0.96364, 0.96482, 0.9632, 0.96576, 0.96386, 0.96506, 0.96536, 0.96436, 0.9649, 0.96502, 0.96284, 0.96578, 0.96464, 0.96466, 0.96316, 0.96412, 0.96496, 0.96574, 0.9646, 0.96452, 0.9645, 0.96094, 0.96292, 0.96328, 0.96314, 0.96344, 0.9618, 0.96464, 0.96524, 0.96522, 0.96368, 0.96168, 0.9639, 0.96578, 0.96504, 0.96616, 0.9648, 0.95914, 0.96324, 0.96422, 0.96366, 0.96346, 0.96452, 0.96464, 0.96428, 0.96406, 0.96486, 0.96396, 0.9643, 0.96264, 0.96204, 0.96472, 0.9651, 0.965]"
5120 "[0.9651, 0.96324, 0.96318, 0.96612, 0.9652, 0.9578, 0.96482, 0.96464, 0.9596, 0.9635, 0.9628, 0.9627, 0.96484, 0.96484, 0.96518, 0.963, 0.96624, 0.9652, 0.96536, 0.96554, 0.96478, 0.96548, 0.96316, 0.96482, 0.96574, 0.96554, 0.96512, 0.96418, 0.96574, 0.96234, 0.96466, 0.96276, 0.96344, 0.96486, 0.96544, 0.96504, 0.9653, 0.96528, 0.96538, 0.9653, 0.96476, 0.96394, 0.9653, 0.964, 0.96546, 0.96558, 0.96554, 0.96546, 0.96402, 0.9656, 0.96432, 0.96582, 0.966, 0.95602, 0.96544, 0.96536, 0.96214, 0.96574, 0.96448, 0.96564, 0.96214, 0.96462, 0.96472, 0.96612, 0.96546, 0.96512, 0.96542, 0.96498, 0.96578, 0.96474, 0.96512, 0.96566, 0.96442, 0.96468, 0.96628, 0.9648, 0.96502, 0.96474, 0.96572, 0.96474, 0.96508, 0.96476, 0.96552, 0.96224, 0.96542, 0.96552, 0.96564, 0.965, 0.96398, 0.96576, 0.96468, 0.96428, 0.96504, 0.96612, 0.96358, 0.96344, 0.96392, 0.96452, 0.96606, 0.96372]"
