 Linear2 Linear3 Linear4
2 "[0.6331, 0.6196, 0.6234, 0.6264, 0.6297]" "[0.6275, 0.4301, 0.3829, 0.4987, 0.5109]" "[0.7622, 0.7503, 0.7524, 0.5032, 0.4963]"
4 "[0.7428, 0.4915, 0.8761, 0.7577, 0.7486]" "[0.8721, 0.747, 1.0, 0.6237, 0.8715]" "[0.7523, 1.0, 1.0, 1.0, 1.0]"
8 "[1.0, 0.6275, 1.0, 0.75, 0.6309]" "[0.7547, 1.0, 1.0, 0.6865, 0.6253]" "[1.0, 1.0, 1.0, 1.0, 1.0]"
16 "[1.0, 1.0, 0.7465, 1.0, 1.0]" "[1.0, 1.0, 0.8733, 1.0, 0.8752]" "[1.0, 1.0, 1.0, 1.0, 1.0]"
32 "[1.0, 1.0, 1.0, 0.8734, 1.0]" "[1.0, 0.8786, 1.0, 1.0, 1.0]" "[1.0, 1.0, 1.0, 1.0, 1.0]"
64 "[1.0, 1.0, 1.0, 1.0, 1.0]" "[1.0, 1.0, 1.0, 1.0, 1.0]" "[1.0, 1.0, 1.0, 1.0, 1.0]"
