 Linear2
10 "[0.9614, 0.96464, 0.96434, 0.96362, 0.96334, 0.96264, 0.96322, 0.96126, 0.96054, 0.96236, 0.96346, 0.96326, 0.96342, 0.95762, 0.96344, 0.96256, 0.9596, 0.96232, 0.96334, 0.96422, 0.96358, 0.96414, 0.96144, 0.96386, 0.9645, 0.96328, 0.96342, 0.9631, 0.95968, 0.96274, 0.96438, 0.96286, 0.961, 0.96434, 0.96366, 0.9632, 0.9625, 0.96288, 0.96272, 0.96414]"
20 "[0.96156, 0.94738, 0.963, 0.96352, 0.96212, 0.95498, 0.96222, 0.95778, 0.96062, 0.95708, 0.96046, 0.96466, 0.95962, 0.96396, 0.9628, 0.96104, 0.95858, 0.96114, 0.95956, 0.95984, 0.96298, 0.95552, 0.95676, 0.964, 0.96306, 0.94638, 0.961, 0.96228, 0.96224, 0.96294, 0.9554, 0.96122, 0.96358, 0.95822, 0.96038, 0.9584, 0.95688, 0.95854, 0.95576, 0.9497]"
40 "[0.9613, 0.96262, 0.96568, 0.96548, 0.96172, 0.96548, 0.96536, 0.96246, 0.96576, 0.96582, 0.9655, 0.96366, 0.96534, 0.96002, 0.96468, 0.96384, 0.96514, 0.96552, 0.96558, 0.96494, 0.96258, 0.96314, 0.96478, 0.96596, 0.96706, 0.96582, 0.96474, 0.9656, 0.96128, 0.96526, 0.96332, 0.96586, 0.96606, 0.9629, 0.9646, 0.96484, 0.96496, 0.96354, 0.96482, 0.9632]"
80 "[0.96608, 0.96596, 0.96606, 0.96672, 0.96616, 0.96622, 0.96664, 0.96698, 0.96664, 0.9666, 0.9663, 0.9665, 0.96666, 0.96764, 0.96324, 0.96718, 0.96676, 0.9666, 0.96624, 0.96754, 0.96642, 0.96668, 0.96766, 0.96444, 0.96526, 0.96556, 0.96656, 0.9657, 0.96722, 0.96566, 0.9673, 0.9657, 0.96374, 0.96538, 0.9671, 0.96724, 0.96772, 0.96642, 0.96722, 0.96584]"
160 "[0.96586, 0.96662, 0.96544, 0.9666, 0.96668, 0.96416, 0.96468, 0.96628, 0.96602, 0.96494, 0.9649, 0.96646, 0.9644, 0.9644, 0.96626, 0.967, 0.96662, 0.96624, 0.96584, 0.9668, 0.96674, 0.96412, 0.96516, 0.96658, 0.96626, 0.96558, 0.9633, 0.96466, 0.966, 0.96706, 0.96614, 0.96414, 0.9664, 0.96534, 0.96706, 0.96616, 0.9667, 0.96572, 0.96616, 0.9645]"
320 "[0.96682, 0.96606, 0.9658, 0.96758, 0.96602, 0.966, 0.96694, 0.96606, 0.96582, 0.96672, 0.9662, 0.96672, 0.9646, 0.96716, 0.96476, 0.9664, 0.96402, 0.9665, 0.96328, 0.96472, 0.96624, 0.96714, 0.96716, 0.96512, 0.96742, 0.964, 0.96678, 0.96696, 0.96602, 0.96542, 0.96658, 0.96512, 0.96674, 0.96598, 0.96668, 0.9675, 0.9663, 0.96638, 0.965, 0.96692]"
640 "[0.9678, 0.96708, 0.96482, 0.96742, 0.96734, 0.96672, 0.96652, 0.96754, 0.96592, 0.9667, 0.9678, 0.9675, 0.9672, 0.96644, 0.96676, 0.9676, 0.96508, 0.96784, 0.9668, 0.96686, 0.96634, 0.967, 0.96374, 0.96714, 0.9667, 0.96654, 0.96742, 0.9656, 0.96666, 0.96414, 0.96638, 0.96746, 0.9607, 0.96632, 0.9673, 0.96612, 0.96692, 0.9673, 0.96592, 0.96706]"
1280 "[0.9667, 0.96804, 0.96754, 0.96564, 0.96766, 0.96754, 0.9669, 0.96664, 0.96722, 0.96696, 0.9668, 0.96734, 0.9671, 0.96666, 0.968, 0.9674, 0.96708, 0.96772, 0.96726, 0.9672, 0.96464, 0.96758, 0.96678, 0.96698, 0.9677, 0.96626, 0.96668, 0.96724, 0.96754, 0.96752, 0.9667, 0.96762, 0.96718, 0.96632, 0.96776, 0.96726, 0.96804, 0.96214, 0.9672, 0.96764]"
2560 "[0.96656, 0.96708, 0.96546, 0.96754, 0.96816, 0.96806, 0.96758, 0.96282, 0.96744, 0.96788, 0.96808, 0.96672, 0.96658, 0.96756, 0.9671, 0.96734, 0.9668, 0.96638, 0.96688, 0.96718, 0.96456, 0.96512, 0.96786, 0.96526, 0.96602, 0.96694, 0.96802, 0.96728, 0.96656, 0.9677, 0.96724, 0.96732, 0.96764, 0.96664, 0.9678, 0.96626, 0.96772, 0.96712, 0.96384, 0.9671]"
5120 "[0.9673, 0.96402, 0.9649, 0.96798, 0.96598, 0.96668, 0.96716, 0.96794, 0.96662, 0.96648, 0.96534, 0.96814, 0.9678, 0.96656, 0.96772, 0.96648, 0.9683, 0.96584, 0.96768, 0.96738, 0.96614, 0.9683, 0.96736, 0.96738, 0.96752, 0.96776, 0.96488, 0.96734, 0.96732, 0.966, 0.9669, 0.96784, 0.9677, 0.96762, 0.96724, 0.9676, 0.96822, 0.96726, 0.96676, 0.96744]"
10240 "[0.9676, 0.96734, 0.96706, 0.9677, 0.96778, 0.96656, 0.9675, 0.96608, 0.96822, 0.96778, 0.9649, 0.96806, 0.9675, 0.96616, 0.9675, 0.96474, 0.96042, 0.9684, 0.9677, 0.9662, 0.96758, 0.9678, 0.96774, 0.9678, 0.96784, 0.96818, 0.9672, 0.96646, 0.96728, 0.96774, 0.967, 0.96826, 0.96738, 0.96778, 0.96752, 0.96784, 0.9676, 0.96774, 0.96788, 0.96778]"
20480 "[0.96798, 0.96798, 0.96798, 0.96574, 0.96886, 0.96888, 0.96844, 0.96802, 0.96786, 0.96788, 0.96846, 0.9686, 0.96862, 0.9681, 0.96838, 0.96312, 0.96858, 0.96796, 0.96868, 0.9686, 0.96848, 0.96786, 0.9687, 0.96744, 0.96748, 0.96728, 0.96802, 0.96862, 0.96692, 0.9687, 0.96822, 0.96792, 0.96842, 0.96868, 0.96838, 0.96846, 0.96782, 0.96806, 0.96776, 0.96848]"
